item,period,quantity
series_161_00002,2022-01-17,1.0
series_161_00002,2022-01-24,0.0
series_161_00002,2022-01-31,0.0
series_161_00002,2022-02-07,0.0
series_161_00002,2022-02-14,0.0
series_161_00002,2022-02-21,7.0
series_161_00002,2022-02-28,3.0
series_161_00002,2022-03-07,0.0
series_161_00002,2022-03-14,5.0
series_161_00002,2022-03-21,3.0
series_161_00002,2022-03-28,4.0
series_161_00002,2022-04-04,5.0
series_161_00002,2022-04-11,6.0
series_161_00002,2022-04-18,7.0
series_161_00002,2022-04-25,8.0
series_161_00002,2022-05-02,10.0
series_161_00002,2022-05-09,6.0
series_161_00002,2022-05-16,7.0
series_161_00002,2022-05-23,11.0
series_161_00002,2022-05-30,7.0
series_161_00002,2022-06-06,7.0
series_161_00002,2022-06-13,10.0
series_161_00002,2022-06-20,8.0
series_161_00002,2022-06-27,9.0
series_161_00002,2022-07-04,9.0
series_161_00002,2022-07-11,8.0
series_161_00002,2022-07-18,9.0
series_161_00002,2022-07-25,14.0
series_161_00002,2022-08-01,9.0
series_161_00002,2022-08-08,8.0
series_161_00002,2022-08-15,11.0
series_161_00002,2022-08-22,9.0
series_161_00002,2022-08-29,11.0
series_161_00002,2022-09-05,9.0
series_161_00002,2022-09-12,11.0
series_161_00002,2022-09-19,9.0
series_161_00002,2022-09-26,9.0
series_161_00002,2022-10-03,11.0
series_161_00002,2022-10-10,10.0
series_161_00002,2022-10-17,10.0
series_161_00002,2022-10-24,8.0
series_161_00002,2022-10-31,10.0
series_161_00002,2022-11-07,9.0
series_161_00002,2022-11-14,8.0
series_161_00002,2022-11-21,9.0
series_161_00002,2022-11-28,8.0
series_161_00002,2022-12-05,9.0
series_161_00002,2022-12-12,10.0
series_161_00002,2022-12-19,9.0
series_161_00002,2022-12-26,11.0
series_161_00002,2023-01-02,0.0
series_161_00002,2023-01-09,4.0
series_161_00002,2023-01-16,7.0
series_161_00002,2023-01-23,3.0
series_161_00002,2023-01-30,4.0
series_161_00002,2023-02-06,5.0
series_161_00002,2023-02-13,4.0
series_161_00002,2023-02-20,7.0
series_161_00002,2023-02-27,9.0
series_161_00002,2023-03-06,3.0
series_161_00002,2023-03-13,5.0
series_161_00002,2023-03-20,6.0
series_161_00002,2023-03-27,8.0
series_161_00002,2023-04-03,8.0
series_161_00002,2023-04-10,12.0
series_161_00002,2023-04-17,11.0
series_161_00002,2023-04-24,8.0
series_161_00002,2023-05-01,10.0
series_161_00002,2023-05-08,12.0
series_161_00002,2023-05-15,9.0
series_161_00002,2023-05-22,8.0
series_161_00002,2023-05-29,10.0
series_161_00002,2023-06-05,13.0
series_161_00002,2023-06-12,8.0
series_161_00002,2023-06-19,10.0
series_161_00002,2023-06-26,9.0
series_161_00002,2023-07-03,9.0
series_161_00002,2023-07-10,10.0
series_161_00002,2023-07-17,10.0
series_161_00002,2023-07-24,9.0
series_161_00002,2023-07-31,10.0
series_161_00002,2023-08-07,9.0
series_161_00002,2023-08-14,10.0
series_161_00002,2023-08-21,10.0
series_161_00002,2023-08-28,12.0
series_161_00002,2023-09-04,9.0
series_161_00002,2023-09-11,9.0
series_161_00002,2023-09-18,8.0
series_161_00002,2023-09-25,11.0
series_161_00002,2023-10-02,10.0
series_161_00002,2023-10-09,9.0
series_161_00002,2023-10-16,9.0
series_161_00002,2023-10-23,9.0
series_161_00002,2023-10-30,12.0
series_161_00002,2023-11-06,10.0
series_161_00002,2023-11-13,11.0
series_161_00002,2023-11-20,9.0
series_161_00002,2023-11-27,10.0
series_161_00002,2023-12-04,10.0
series_161_00002,2023-12-11,14.0
series_161_00002,2023-12-18,10.0
series_161_00002,2023-12-25,9.0
series_161_00005,2021-01-04,0.0
series_161_00005,2021-01-11,0.0
series_161_00005,2021-01-18,0.0
series_161_00005,2021-01-25,2.0
series_161_00005,2021-02-01,3.0
series_161_00005,2021-02-08,1.0
series_161_00005,2021-02-15,1.0
series_161_00005,2021-02-22,1.0
series_161_00005,2021-03-01,0.0
series_161_00005,2021-03-08,0.0
series_161_00005,2021-03-15,1.0
series_161_00005,2021-03-22,0.0
series_161_00005,2021-03-29,0.0
series_161_00005,2021-04-05,0.0
series_161_00005,2021-04-12,1.0
series_161_00005,2021-04-19,1.0
series_161_00005,2021-04-26,3.0
series_161_00005,2021-05-03,3.0
series_161_00005,2021-05-10,0.0
series_161_00005,2021-05-17,1.0
series_161_00005,2021-05-24,0.0
series_161_00005,2021-05-31,1.0
series_161_00005,2021-06-07,2.0
series_161_00005,2021-06-14,3.0
series_161_00005,2021-06-21,2.0
series_161_00005,2021-06-28,0.0
series_161_00005,2021-07-05,4.0
series_161_00005,2021-07-12,0.0
series_161_00005,2021-07-19,1.0
series_161_00005,2021-07-26,0.0
series_161_00005,2021-08-02,2.0
series_161_00005,2021-08-09,2.0
series_161_00005,2021-08-16,1.0
series_161_00005,2021-08-23,3.0
series_161_00005,2021-08-30,1.0
series_161_00005,2021-09-06,2.0
series_161_00005,2021-09-13,3.0
series_161_00005,2021-09-20,0.0
series_161_00005,2021-09-27,5.0
series_161_00005,2021-10-04,2.0
series_161_00005,2021-10-11,2.0
series_161_00005,2021-10-18,1.0
series_161_00005,2021-10-25,4.0
series_161_00005,2021-11-01,2.0
series_161_00005,2021-11-08,2.0
series_161_00005,2021-11-15,4.0
series_161_00005,2021-11-22,11.0
series_161_00005,2021-11-29,6.0
series_161_00005,2021-12-06,8.0
series_161_00005,2021-12-13,7.0
series_161_00005,2021-12-20,7.0
series_161_00005,2021-12-27,3.0
series_161_00005,2022-01-03,3.0
series_161_00005,2022-01-10,2.0
series_161_00005,2022-01-17,3.0
series_161_00005,2022-01-24,3.0
series_161_00005,2022-01-31,3.0
series_161_00005,2022-02-07,5.0
series_161_00005,2022-02-14,3.0
series_161_00005,2022-02-21,4.0
series_161_00005,2022-02-28,4.0
series_161_00005,2022-03-07,5.0
series_161_00005,2022-03-14,4.0
series_161_00005,2022-03-21,3.0
series_161_00005,2022-03-28,3.0
series_161_00005,2022-04-04,5.0
series_161_00005,2022-04-11,0.0
series_161_00005,2022-04-18,6.0
series_161_00005,2022-04-25,5.0
series_161_00005,2022-05-02,4.0
series_161_00005,2022-05-09,5.0
series_161_00005,2022-05-16,7.0
series_161_00005,2022-05-23,6.0
series_161_00005,2022-05-30,8.0
series_161_00005,2022-06-06,7.0
series_161_00005,2022-06-13,8.0
series_161_00005,2022-06-20,9.0
series_161_00005,2022-06-27,8.0
series_161_00005,2022-07-04,8.0
series_161_00005,2022-07-11,10.0
series_161_00005,2022-07-18,7.0
series_161_00005,2022-07-25,9.0
series_161_00005,2022-08-01,8.0
series_161_00005,2022-08-08,8.0
series_161_00005,2022-08-15,8.0
series_161_00005,2022-08-22,9.0
series_161_00005,2022-08-29,7.0
series_161_00005,2022-09-05,8.0
series_161_00005,2022-09-12,10.0
series_161_00005,2022-09-19,9.0
series_161_00005,2022-09-26,9.0
series_161_00005,2022-10-03,8.0
series_161_00005,2022-10-10,8.0
series_161_00005,2022-10-17,8.0
series_161_00005,2022-10-24,9.0
series_161_00005,2022-10-31,9.0
series_161_00005,2022-11-07,8.0
series_161_00005,2022-11-14,0.0
series_161_00005,2022-11-21,18.0
series_161_00005,2022-11-28,11.0
series_161_00005,2022-12-05,16.0
series_161_00005,2022-12-12,14.0
series_161_00005,2022-12-19,11.0
series_161_00005,2022-12-26,9.0
series_161_00005,2023-01-02,9.0
series_161_00005,2023-01-09,8.0
series_161_00005,2023-01-16,12.0
series_161_00005,2023-01-23,9.0
series_161_00005,2023-01-30,9.0
series_161_00005,2023-02-06,9.0
series_161_00005,2023-02-13,8.0
series_161_00005,2023-02-20,9.0
series_161_00005,2023-02-27,8.0
series_161_00005,2023-03-06,10.0
series_161_00005,2023-03-13,7.0
series_161_00005,2023-03-20,10.0
series_161_00005,2023-03-27,10.0
series_161_00005,2023-04-03,11.0
series_161_00005,2023-04-10,10.0
series_161_00005,2023-04-17,7.0
series_161_00005,2023-04-24,9.0
series_161_00005,2023-05-01,10.0
series_161_00005,2023-05-08,8.0
series_161_00005,2023-05-15,10.0
series_161_00005,2023-05-22,11.0
series_161_00005,2023-05-29,9.0
series_161_00005,2023-06-05,8.0
series_161_00005,2023-06-12,7.0
series_161_00005,2023-06-19,13.0
series_161_00005,2023-06-26,8.0
series_161_00005,2023-07-03,11.0
series_161_00005,2023-07-10,8.0
series_161_00005,2023-07-17,8.0
series_161_00005,2023-07-24,8.0
series_161_00005,2023-07-31,9.0
series_161_00005,2023-08-07,9.0
series_161_00005,2023-08-14,8.0
series_161_00005,2023-08-21,10.0
series_161_00005,2023-08-28,8.0
series_161_00005,2023-09-04,9.0
series_161_00005,2023-09-11,9.0
series_161_00005,2023-09-18,9.0
series_161_00005,2023-09-25,8.0
series_161_00005,2023-10-02,8.0
series_161_00005,2023-10-09,8.0
series_161_00005,2023-10-16,8.0
series_161_00005,2023-10-23,12.0
series_161_00005,2023-10-30,9.0
series_161_00005,2023-11-06,12.0
series_161_00005,2023-11-13,9.0
series_161_00005,2023-11-20,19.0
series_161_00005,2023-11-27,10.0
series_161_00005,2023-12-04,15.0
series_161_00005,2023-12-11,14.0
series_161_00005,2023-12-18,14.0
series_161_00005,2023-12-25,9.0
series_161_00006,2021-01-04,0.0
series_161_00006,2021-01-11,0.0
series_161_00006,2021-01-18,0.0
series_161_00006,2021-01-25,0.0
series_161_00006,2021-02-01,1.0
series_161_00006,2021-02-08,0.0
series_161_00006,2021-02-15,1.0
series_161_00006,2021-02-22,0.0
series_161_00006,2021-03-01,1.0
series_161_00006,2021-03-08,1.0
series_161_00006,2021-03-15,0.0
series_161_00006,2021-03-22,0.0
series_161_00006,2021-03-29,2.0
series_161_00006,2021-04-05,3.0
series_161_00006,2021-04-12,3.0
series_161_00006,2021-04-19,1.0
series_161_00006,2021-04-26,2.0
series_161_00006,2021-05-03,2.0
series_161_00006,2021-05-10,3.0
series_161_00006,2021-05-17,0.0
series_161_00006,2021-05-24,4.0
series_161_00006,2021-05-31,0.0
series_161_00006,2021-06-07,0.0
series_161_00006,2021-06-14,4.0
series_161_00006,2021-06-21,5.0
series_161_00006,2021-06-28,3.0
series_161_00006,2021-07-05,4.0
series_161_00006,2021-07-12,6.0
series_161_00006,2021-07-19,4.0
series_161_00006,2021-07-26,5.0
series_161_00006,2021-08-02,4.0
series_161_00006,2021-08-09,3.0
series_161_00006,2021-08-16,4.0
series_161_00006,2021-08-23,2.0
series_161_00006,2021-08-30,4.0
series_161_00006,2021-09-06,3.0
series_161_00006,2021-09-13,3.0
series_161_00006,2021-09-20,0.0
series_161_00006,2021-09-27,0.0
series_161_00006,2021-10-04,0.0
series_161_00006,2021-10-11,4.0
series_161_00006,2021-10-18,3.0
series_161_00006,2021-10-25,3.0
series_161_00006,2021-11-01,2.0
series_161_00006,2021-11-08,3.0
series_161_00006,2021-11-15,0.0
series_161_00006,2021-11-22,3.0
series_161_00006,2021-11-29,4.0
series_161_00006,2021-12-06,1.0
series_161_00006,2021-12-13,1.0
series_161_00006,2021-12-20,8.0
series_161_00006,2021-12-27,2.0
series_161_00006,2022-01-03,3.0
series_161_00006,2022-01-10,3.0
series_161_00006,2022-01-17,2.0
series_161_00006,2022-01-24,2.0
series_161_00006,2022-01-31,2.0
series_161_00006,2022-02-07,6.0
series_161_00006,2022-02-14,5.0
series_161_00006,2022-02-21,3.0
series_161_00006,2022-02-28,0.0
series_161_00006,2022-03-07,8.0
series_161_00006,2022-03-14,5.0
series_161_00006,2022-03-21,4.0
series_161_00006,2022-03-28,4.0
series_161_00006,2022-04-04,7.0
series_161_00006,2022-04-11,6.0
series_161_00006,2022-04-18,7.0
series_161_00006,2022-04-25,8.0
series_161_00006,2022-05-02,7.0
series_161_00006,2022-05-09,10.0
series_161_00006,2022-05-16,9.0
series_161_00006,2022-05-23,9.0
series_161_00006,2022-05-30,9.0
series_161_00006,2022-06-06,8.0
series_161_00006,2022-06-13,10.0
series_161_00006,2022-06-20,10.0
series_161_00006,2022-06-27,10.0
series_161_00006,2022-07-04,12.0
series_161_00006,2022-07-11,9.0
series_161_00006,2022-07-18,12.0
series_161_00006,2022-07-25,9.0
series_161_00006,2022-08-01,12.0
series_161_00006,2022-08-08,11.0
series_161_00006,2022-08-15,11.0
series_161_00006,2022-08-22,9.0
series_161_00006,2022-08-29,12.0
series_161_00006,2022-09-05,10.0
series_161_00006,2022-09-12,9.0
series_161_00006,2022-09-19,11.0
series_161_00006,2022-09-26,9.0
series_161_00006,2022-10-03,0.0
series_161_00006,2022-10-10,9.0
series_161_00006,2022-10-17,10.0
series_161_00006,2022-10-24,11.0
series_161_00006,2022-10-31,8.0
series_161_00006,2022-11-07,0.0
series_161_00006,2022-11-14,0.0
series_161_00006,2022-11-21,8.0
series_161_00006,2022-11-28,8.0
series_161_00006,2022-12-05,6.0
series_161_00006,2022-12-12,9.0
series_161_00006,2022-12-19,0.0
series_161_00006,2022-12-26,8.0
series_161_00006,2023-01-02,8.0
series_161_00006,2023-01-09,9.0
series_161_00006,2023-01-16,8.0
series_161_00006,2023-01-23,13.0
series_161_00006,2023-01-30,9.0
series_161_00006,2023-02-06,8.0
series_161_00006,2023-02-13,8.0
series_161_00006,2023-02-20,9.0
series_161_00006,2023-02-27,7.0
series_161_00006,2023-03-06,8.0
series_161_00006,2023-03-13,8.0
series_161_00006,2023-03-20,10.0
series_161_00006,2023-03-27,8.0
series_161_00006,2023-04-03,8.0
series_161_00006,2023-04-10,10.0
series_161_00006,2023-04-17,0.0
series_161_00006,2023-04-24,9.0
series_161_00006,2023-05-01,10.0
series_161_00006,2023-05-08,0.0
series_161_00006,2023-05-15,12.0
series_161_00006,2023-05-22,11.0
series_161_00006,2023-05-29,10.0
series_161_00006,2023-06-05,10.0
series_161_00006,2023-06-12,12.0
series_161_00006,2023-06-19,12.0
series_161_00006,2023-06-26,14.0
series_161_00006,2023-07-03,12.0
series_161_00006,2023-07-10,11.0
series_161_00006,2023-07-17,12.0
series_161_00006,2023-07-24,12.0
series_161_00006,2023-07-31,12.0
series_161_00006,2023-08-07,12.0
series_161_00006,2023-08-14,11.0
series_161_00006,2023-08-21,0.0
series_161_00006,2023-08-28,12.0
series_161_00006,2023-09-04,11.0
series_161_00006,2023-09-11,9.0
series_161_00006,2023-09-18,12.0
series_161_00006,2023-09-25,12.0
series_161_00006,2023-10-02,10.0
series_161_00006,2023-10-09,11.0
series_161_00006,2023-10-16,11.0
series_161_00006,2023-10-23,9.0
series_161_00006,2023-10-30,10.0
series_161_00006,2023-11-06,9.0
series_161_00006,2023-11-13,0.0
series_161_00006,2023-11-20,8.0
series_161_00006,2023-11-27,0.0
series_161_00006,2023-12-04,9.0
series_161_00006,2023-12-11,8.0
series_161_00006,2023-12-18,10.0
series_161_00006,2023-12-25,9.0
series_161_00008,2021-01-04,0.0
series_161_00008,2021-01-11,0.0
series_161_00008,2021-01-18,0.0
series_161_00008,2021-01-25,0.0
series_161_00008,2021-02-01,0.0
series_161_00008,2021-02-08,0.0
series_161_00008,2021-02-15,0.0
series_161_00008,2021-02-22,0.0
series_161_00008,2021-03-01,0.0
series_161_00008,2021-03-08,0.0
series_161_00008,2021-03-15,0.0
series_161_00008,2021-03-22,0.0
series_161_00008,2021-03-29,0.0
series_161_00008,2021-04-05,0.0
series_161_00008,2021-04-12,0.0
series_161_00008,2021-04-19,1.0
series_161_00008,2021-04-26,0.0
series_161_00008,2021-05-03,0.0
series_161_00008,2021-05-10,1.0
series_161_00008,2021-05-17,2.0
series_161_00008,2021-05-24,1.0
series_161_00008,2021-05-31,0.0
series_161_00008,2021-06-07,2.0
series_161_00008,2021-06-14,0.0
series_161_00008,2021-06-21,1.0
series_161_00008,2021-06-28,1.0
series_161_00008,2021-07-05,1.0
series_161_00008,2021-07-12,1.0
series_161_00008,2021-07-19,2.0
series_161_00008,2021-07-26,2.0
series_161_00008,2021-08-02,2.0
series_161_00008,2021-08-09,2.0
series_161_00008,2021-08-16,5.0
series_161_00008,2021-08-23,4.0
series_161_00008,2021-08-30,3.0
series_161_00008,2021-09-06,5.0
series_161_00008,2021-09-13,8.0
series_161_00008,2021-09-20,3.0
series_161_00008,2021-09-27,8.0
series_161_00008,2021-10-04,3.0
series_161_00008,2021-10-11,4.0
series_161_00008,2021-10-18,6.0
series_161_00008,2021-10-25,6.0
series_161_00008,2021-11-01,7.0
series_161_00008,2021-11-08,13.0
series_161_00008,2021-11-15,6.0
series_161_00008,2021-11-22,8.0
series_161_00008,2021-11-29,6.0
series_161_00008,2021-12-06,10.0
series_161_00008,2021-12-13,7.0
series_161_00008,2021-12-20,5.0
series_161_00008,2021-12-27,4.0
series_161_00008,2022-01-03,0.0
series_161_00008,2022-01-10,0.0
series_161_00008,2022-01-17,0.0
series_161_00008,2022-01-24,0.0
series_161_00008,2022-01-31,0.0
series_161_00008,2022-02-07,0.0
series_161_00008,2022-02-14,0.0
series_161_00008,2022-02-21,0.0
series_161_00008,2022-02-28,0.0
series_161_00008,2022-03-07,0.0
series_161_00008,2022-03-14,0.0
series_161_00008,2022-03-21,1.0
series_161_00008,2022-03-28,0.0
series_161_00008,2022-04-04,0.0
series_161_00008,2022-04-11,0.0
series_161_00008,2022-04-18,0.0
series_161_00008,2022-04-25,1.0
series_161_00008,2022-05-02,0.0
series_161_00008,2022-05-09,4.0
series_161_00008,2022-05-16,0.0
series_161_00008,2022-05-23,2.0
series_161_00008,2022-05-30,1.0
series_161_00008,2022-06-06,4.0
series_161_00008,2022-06-13,2.0
series_161_00008,2022-06-20,4.0
series_161_00008,2022-06-27,3.0
series_161_00008,2022-07-04,3.0
series_161_00008,2022-07-11,6.0
series_161_00008,2022-07-18,7.0
series_161_00008,2022-07-25,4.0
series_161_00008,2022-08-01,5.0
series_161_00008,2022-08-08,5.0
series_161_00008,2022-08-15,6.0
series_161_00008,2022-08-22,8.0
series_161_00008,2022-08-29,7.0
series_161_00008,2022-09-05,7.0
series_161_00008,2022-09-12,10.0
series_161_00008,2022-09-19,9.0
series_161_00008,2022-09-26,11.0
series_161_00008,2022-10-03,10.0
series_161_00008,2022-10-10,9.0
series_161_00008,2022-10-17,11.0
series_161_00008,2022-10-24,12.0
series_161_00008,2022-10-31,12.0
series_161_00008,2022-11-07,15.0
series_161_00008,2022-11-14,11.0
series_161_00008,2022-11-21,11.0
series_161_00008,2022-11-28,12.0
series_161_00008,2022-12-05,11.0
series_161_00008,2022-12-12,11.0
series_161_00008,2022-12-19,11.0
series_161_00008,2022-12-26,10.0
series_161_00008,2023-01-02,4.0
series_161_00008,2023-01-09,4.0
series_161_00008,2023-01-16,3.0
series_161_00008,2023-01-23,4.0
series_161_00008,2023-01-30,5.0
series_161_00008,2023-02-06,6.0
series_161_00008,2023-02-13,4.0
series_161_00008,2023-02-20,4.0
series_161_00008,2023-02-27,6.0
series_161_00008,2023-03-06,5.0
series_161_00008,2023-03-13,4.0
series_161_00008,2023-03-20,5.0
series_161_00008,2023-03-27,4.0
series_161_00008,2023-04-03,4.0
series_161_00008,2023-04-10,6.0
series_161_00008,2023-04-17,7.0
series_161_00008,2023-04-24,7.0
series_161_00008,2023-05-01,4.0
series_161_00008,2023-05-08,6.0
series_161_00008,2023-05-15,7.0
series_161_00008,2023-05-22,6.0
series_161_00008,2023-05-29,6.0
series_161_00008,2023-06-05,7.0
series_161_00008,2023-06-12,5.0
series_161_00008,2023-06-19,8.0
series_161_00008,2023-06-26,7.0
series_161_00008,2023-07-03,8.0
series_161_00008,2023-07-10,9.0
series_161_00008,2023-07-17,7.0
series_161_00008,2023-07-24,9.0
series_161_00008,2023-07-31,7.0
series_161_00008,2023-08-07,9.0
series_161_00008,2023-08-14,8.0
series_161_00008,2023-08-21,9.0
series_161_00008,2023-08-28,12.0
series_161_00008,2023-09-04,10.0
series_161_00008,2023-09-11,10.0
series_161_00008,2023-09-18,9.0
series_161_00008,2023-09-25,10.0
series_161_00008,2023-10-02,12.0
series_161_00008,2023-10-09,11.0
series_161_00008,2023-10-16,11.0
series_161_00008,2023-10-23,12.0
series_161_00008,2023-10-30,13.0
series_161_00008,2023-11-06,16.0
series_161_00008,2023-11-13,12.0
series_161_00008,2023-11-20,13.0
series_161_00008,2023-11-27,12.0
series_161_00008,2023-12-04,12.0
series_161_00008,2023-12-11,13.0
series_161_00008,2023-12-18,14.0
series_161_00008,2023-12-25,10.0
series_168_00002,2021-01-04,0.0
series_168_00002,2021-01-11,0.0
series_168_00002,2021-01-18,0.0
series_168_00002,2021-01-25,0.0
series_168_00002,2021-02-01,0.0
series_168_00002,2021-02-08,0.0
series_168_00002,2021-02-15,0.0
series_168_00002,2021-02-22,0.0
series_168_00002,2021-03-01,0.0
series_168_00002,2021-03-08,1.0
series_168_00002,2021-03-15,0.0
series_168_00002,2021-03-22,1.0
series_168_00002,2021-03-29,1.0
series_168_00002,2021-04-05,2.0
series_168_00002,2021-04-12,4.0
series_168_00002,2021-04-19,3.0
series_168_00002,2021-04-26,3.0
series_168_00002,2021-05-03,6.0
series_168_00002,2021-05-10,0.0
series_168_00002,2021-05-17,7.0
series_168_00002,2021-05-24,7.0
series_168_00002,2021-05-31,7.0
series_168_00002,2021-06-07,6.0
series_168_00002,2021-06-14,5.0
series_168_00002,2021-06-21,7.0
series_168_00002,2021-06-28,6.0
series_168_00002,2021-07-05,6.0
series_168_00002,2021-07-12,7.0
series_168_00002,2021-07-19,6.0
series_168_00002,2021-07-26,5.0
series_168_00002,2021-08-02,6.0
series_168_00002,2021-08-09,5.0
series_168_00002,2021-08-16,4.0
series_168_00002,2021-08-23,3.0
series_168_00002,2021-08-30,4.0
series_168_00002,2021-09-06,4.0
series_168_00002,2021-09-13,3.0
series_168_00002,2021-09-20,2.0
series_168_00002,2021-09-27,2.0
series_168_00002,2021-10-04,2.0
series_168_00002,2021-10-11,2.0
series_168_00002,2021-10-18,0.0
series_168_00002,2021-10-25,0.0
series_168_00002,2021-11-01,0.0
series_168_00002,2021-11-08,0.0
series_168_00002,2021-11-15,0.0
series_168_00002,2021-11-22,0.0
series_168_00002,2021-11-29,0.0
series_168_00002,2021-12-06,0.0
series_168_00002,2021-12-13,0.0
series_168_00002,2021-12-20,0.0
series_168_00002,2021-12-27,0.0
series_168_00002,2022-01-03,0.0
series_168_00002,2022-01-10,0.0
series_168_00002,2022-01-17,0.0
series_168_00002,2022-01-24,0.0
series_168_00002,2022-01-31,0.0
series_168_00002,2022-02-07,0.0
series_168_00002,2022-02-14,0.0
series_168_00002,2022-02-21,2.0
series_168_00002,2022-02-28,1.0
series_168_00002,2022-03-07,3.0
series_168_00002,2022-03-14,3.0
series_168_00002,2022-03-21,2.0
series_168_00002,2022-03-28,2.0
series_168_00002,2022-04-04,2.0
series_168_00002,2022-04-11,7.0
series_168_00002,2022-04-18,5.0
series_168_00002,2022-04-25,6.0
series_168_00002,2022-05-02,6.0
series_168_00002,2022-05-09,6.0
series_168_00002,2022-05-16,8.0
series_168_00002,2022-05-23,7.0
series_168_00002,2022-05-30,7.0
series_168_00002,2022-06-06,6.0
series_168_00002,2022-06-13,0.0
series_168_00002,2022-06-20,8.0
series_168_00002,2022-06-27,10.0
series_168_00002,2022-07-04,7.0
series_168_00002,2022-07-11,7.0
series_168_00002,2022-07-18,7.0
series_168_00002,2022-07-25,8.0
series_168_00002,2022-08-01,8.0
series_168_00002,2022-08-08,8.0
series_168_00002,2022-08-15,6.0
series_168_00002,2022-08-22,6.0
series_168_00002,2022-08-29,8.0
series_168_00002,2022-09-05,7.0
series_168_00002,2022-09-12,5.0
series_168_00002,2022-09-19,5.0
series_168_00002,2022-09-26,0.0
series_168_00002,2022-10-03,5.0
series_168_00002,2022-10-10,3.0
series_168_00002,2022-10-17,6.0
series_168_00002,2022-10-24,4.0
series_168_00002,2022-10-31,6.0
series_168_00002,2022-11-07,3.0
series_168_00002,2022-11-14,3.0
series_168_00002,2022-11-21,2.0
series_168_00002,2022-11-28,4.0
series_168_00002,2022-12-05,5.0
series_168_00002,2022-12-12,2.0
series_168_00002,2022-12-19,4.0
series_168_00002,2022-12-26,3.0
series_168_00002,2023-01-02,2.0
series_168_00002,2023-01-09,4.0
series_168_00002,2023-01-16,3.0
series_168_00002,2023-01-23,5.0
series_168_00002,2023-01-30,4.0
series_168_00002,2023-02-06,4.0
series_168_00002,2023-02-13,3.0
series_168_00002,2023-02-20,5.0
series_168_00002,2023-02-27,5.0
series_168_00002,2023-03-06,6.0
series_168_00002,2023-03-13,7.0
series_168_00002,2023-03-20,9.0
series_168_00002,2023-03-27,7.0
series_168_00002,2023-04-03,9.0
series_168_00002,2023-04-10,8.0
series_168_00002,2023-04-17,8.0
series_168_00002,2023-04-24,10.0
series_168_00002,2023-05-01,9.0
series_168_00002,2023-05-08,10.0
series_168_00002,2023-05-15,14.0
series_168_00002,2023-05-22,11.0
series_168_00002,2023-05-29,17.0
series_168_00002,2023-06-05,11.0
series_168_00002,2023-06-12,12.0
series_168_00002,2023-06-19,12.0
series_168_00002,2023-06-26,13.0
series_168_00002,2023-07-03,14.0
series_168_00002,2023-07-10,13.0
series_168_00002,2023-07-17,12.0
series_168_00002,2023-07-24,12.0
series_168_00002,2023-07-31,11.0
series_168_00002,2023-08-07,13.0
series_168_00002,2023-08-14,11.0
series_168_00002,2023-08-21,11.0
series_168_00002,2023-08-28,12.0
series_168_00002,2023-09-04,10.0
series_168_00002,2023-09-11,9.0
series_168_00002,2023-09-18,8.0
series_168_00002,2023-09-25,8.0
series_168_00002,2023-10-02,8.0
series_168_00002,2023-10-09,8.0
series_168_00002,2023-10-16,0.0
series_168_00002,2023-10-23,6.0
series_168_00002,2023-10-30,6.0
series_168_00002,2023-11-06,7.0
series_168_00002,2023-11-13,5.0
series_168_00002,2023-11-20,5.0
series_168_00002,2023-11-27,4.0
series_168_00002,2023-12-04,4.0
series_168_00002,2023-12-11,4.0
series_168_00002,2023-12-18,3.0
series_168_00002,2023-12-25,4.0
series_168_00008,2021-01-04,0.0
series_168_00008,2021-01-11,0.0
series_168_00008,2021-01-18,0.0
series_168_00008,2021-01-25,0.0
series_168_00008,2021-02-01,0.0
series_168_00008,2021-02-08,1.0
series_168_00008,2021-02-15,0.0
series_168_00008,2021-02-22,0.0
series_168_00008,2021-03-01,0.0
series_168_00008,2021-03-08,1.0
series_168_00008,2021-03-15,2.0
series_168_00008,2021-03-22,0.0
series_168_00008,2021-03-29,0.0
series_168_00008,2021-04-05,0.0
series_168_00008,2021-04-12,0.0
series_168_00008,2021-04-19,2.0
series_168_00008,2021-04-26,0.0
series_168_00008,2021-05-03,4.0
series_168_00008,2021-05-10,4.0
series_168_00008,2021-05-17,7.0
series_168_00008,2021-05-24,8.0
series_168_00008,2021-05-31,6.0
series_168_00008,2021-06-07,5.0
series_168_00008,2021-06-14,6.0
series_168_00008,2021-06-21,8.0
series_168_00008,2021-06-28,8.0
series_168_00008,2021-07-05,10.0
series_168_00008,2021-07-12,6.0
series_168_00008,2021-07-19,5.0
series_168_00008,2021-07-26,6.0
series_168_00008,2021-08-02,6.0
series_168_00008,2021-08-09,5.0
series_168_00008,2021-08-16,5.0
series_168_00008,2021-08-23,5.0
series_168_00008,2021-08-30,5.0
series_168_00008,2021-09-06,7.0
series_168_00008,2021-09-13,4.0
series_168_00008,2021-09-20,2.0
series_168_00008,2021-09-27,4.0
series_168_00008,2021-10-04,3.0
series_168_00008,2021-10-11,4.0
series_168_00008,2021-10-18,1.0
series_168_00008,2021-10-25,2.0
series_168_00008,2021-11-01,0.0
series_168_00008,2021-11-08,0.0
series_168_00008,2021-11-15,0.0
series_168_00008,2021-11-22,3.0
series_168_00008,2021-11-29,0.0
series_168_00008,2021-12-06,0.0
series_168_00008,2021-12-13,3.0
series_168_00008,2021-12-20,0.0
