parent_item,child_item,quantity_per
ITEM00370,ITEM01374,1
ITEM00370,ITEM01375,1
ITEM00370,ITEM01376,1
ITEM00370,ITEM01377,1
ITEM00370,ITEM01378,1
ITEM00370,ITEM01379,1
ITEM00370,ITEM01380,1
ITEM00370,ITEM01381,1
ITEM00370,ITEM01382,1
ITEM00370,ITEM01383,1
ITEM00370,ITEM01384,1
ITEM00370,ITEM01385,1
ITEM00370,ITEM01386,1
ITEM00370,ITEM01387,1
ITEM00370,ITEM01388,1
ITEM00370,ITEM01389,1
ITEM00370,ITEM01390,1
ITEM00370,ITEM01391,1
ITEM00370,ITEM01392,1
ITEM00370,ITEM01393,1
ITEM00370,ITEM01394,1
ITEM00370,ITEM01395,1
ITEM00370,ITEM01396,1
ITEM00370,ITEM01397,1
ITEM00370,ITEM01398,1
ITEM00370,ITEM01399,1
ITEM00370,ITEM01400,1
ITEM00370,ITEM01401,1
ITEM00370,ITEM01402,1
ITEM00370,ITEM01403,1
ITEM00370,ITEM01404,1
ITEM00370,ITEM01405,1
ITEM00370,ITEM01406,1
ITEM00370,ITEM01407,1
ITEM00370,ITEM01408,1
ITEM00370,ITEM01409,1
ITEM00370,ITEM01410,1
ITEM00370,ITEM01411,1
ITEM00370,ITEM01412,1
ITEM00370,ITEM01413,1
ITEM00370,ITEM01414,1
ITEM00370,ITEM01415,1
ITEM00370,ITEM01416,1
ITEM00370,ITEM01417,1
ITEM00370,ITEM01418,1
ITEM00370,ITEM01419,1
ITEM00370,ITEM01420,1
ITEM00370,ITEM01421,1
ITEM00370,ITEM01422,1
ITEM00370,ITEM01423,1
ITEM00370,ITEM01424,1
ITEM00370,ITEM01425,1
ITEM00370,ITEM01426,1
ITEM00370,ITEM01427,1
ITEM00370,ITEM01428,1
ITEM00370,ITEM01429,1
ITEM00370,ITEM01430,1
ITEM00370,ITEM01431,1
ITEM00370,ITEM01432,1
ITEM00370,ITEM01433,1
ITEM00370,ITEM01434,1
ITEM00370,ITEM01435,1
ITEM00370,ITEM01436,1
ITEM00370,ITEM01437,1
ITEM00370,ITEM01438,1
ITEM00370,ITEM01439,1
ITEM00370,ITEM01440,1
ITEM00370,ITEM01441,1
ITEM00370,ITEM01442,1
ITEM00370,ITEM01443,1
ITEM00370,ITEM01444,1
ITEM00370,ITEM01445,1
ITEM00370,ITEM01446,1
ITEM00370,ITEM01447,1
ITEM00370,ITEM01448,1
ITEM00370,ITEM01449,1
ITEM00370,ITEM01450,1
ITEM00370,ITEM01451,1
ITEM00370,ITEM01452,1
ITEM00370,ITEM01453,1
ITEM00370,ITEM01454,1
ITEM00370,ITEM01455,1
ITEM00370,ITEM01456,1
ITEM00370,ITEM01457,1
ITEM00370,ITEM01458,1
ITEM00370,ITEM01459,1
ITEM00370,ITEM01460,1
ITEM00370,ITEM01461,1
ITEM00370,ITEM01462,1
ITEM00370,ITEM01463,1
ITEM00370,ITEM01464,1
ITEM00370,ITEM01465,1
ITEM00370,ITEM01466,1
ITEM00370,ITEM01467,1
ITEM00370,ITEM01468,1
ITEM00370,ITEM01469,1
ITEM00370,ITEM01470,1
ITEM00370,ITEM01471,1
ITEM00370,ITEM01472,1
ITEM00370,ITEM01473,1
ITEM00370,ITEM01474,1
ITEM00370,ITEM01475,1
ITEM00370,ITEM01476,1
ITEM00370,ITEM01477,1
ITEM00370,ITEM01478,1
ITEM00370,ITEM01479,1
ITEM00344,ITEM01480,1
ITEM00371,ITEM01480,1
ITEM00370,ITEM01480,1
ITEM00370,ITEM01481,1
ITEM00370,ITEM01482,1
ITEM00102,ITEM01483,1
ITEM00024,ITEM01484,1
ITEM00370,ITEM01485,1
ITEM00372,ITEM01486,1
ITEM00032,ITEM01486,1
ITEM00372,ITEM01487,1
ITEM00367,ITEM01487,1
ITEM00182,ITEM01487,1
ITEM00183,ITEM01487,1
ITEM00373,ITEM01488,1
ITEM00151,ITEM01488,1
ITEM00373,ITEM01489,1
ITEM00151,ITEM01489,1
ITEM00374,ITEM01490,1
ITEM00344,ITEM01490,1
ITEM00371,ITEM01490,1
ITEM00374,ITEM01491,1
ITEM00344,ITEM01491,1
ITEM00371,ITEM01491,1
ITEM00374,ITEM01492,1
ITEM00375,ITEM01492,1
ITEM00344,ITEM01492,1
ITEM00371,ITEM01492,1
ITEM00376,ITEM01493,1
ITEM00344,ITEM01493,1
ITEM00371,ITEM01493,1
ITEM00374,ITEM01494,1
ITEM00375,ITEM01494,2
ITEM00344,ITEM01494,1
ITEM00371,ITEM01494,1
ITEM00374,ITEM01495,1
ITEM00344,ITEM01495,1
ITEM00371,ITEM01495,1
ITEM00374,ITEM01496,1
ITEM00344,ITEM01496,1
ITEM00371,ITEM01496,1
ITEM00374,ITEM01497,1
ITEM00344,ITEM01497,1
ITEM00371,ITEM01497,1
ITEM00022,ITEM01498,1
ITEM00344,ITEM01498,1
ITEM00371,ITEM01498,1
ITEM00022,ITEM01499,1
ITEM00344,ITEM01499,1
ITEM00371,ITEM01499,1
ITEM00022,ITEM01500,1
ITEM00344,ITEM01500,1
ITEM00371,ITEM01500,1
ITEM00022,ITEM01501,1
ITEM00022,ITEM01501,1
ITEM00344,ITEM01501,1
ITEM00371,ITEM01501,1
ITEM00020,ITEM01502,1
ITEM00344,ITEM01502,1
ITEM00371,ITEM01502,1
ITEM00372,ITEM01503,1
ITEM00377,ITEM01503,1
ITEM00344,ITEM01504,1
ITEM00371,ITEM01504,1
ITEM00004,ITEM01504,1
ITEM00245,ITEM01505,1
ITEM00344,ITEM01505,1
ITEM00371,ITEM01505,1
ITEM00344,ITEM01506,1
ITEM00371,ITEM01506,1
ITEM00004,ITEM01506,1
ITEM00004,ITEM01506,1
ITEM00344,ITEM01507,1
ITEM00371,ITEM01507,1
ITEM00004,ITEM01507,1
ITEM00004,ITEM01507,1
ITEM00378,ITEM01508,1
ITEM00344,ITEM01508,1
ITEM00371,ITEM01508,1
ITEM00344,ITEM01509,1
ITEM00371,ITEM01509,1
ITEM00004,ITEM01509,1
ITEM00004,ITEM01509,1
ITEM00344,ITEM01510,1
ITEM00371,ITEM01510,1
ITEM00004,ITEM01510,1
ITEM00004,ITEM01510,1
ITEM00344,ITEM01511,1
ITEM00371,ITEM01511,1
ITEM00004,ITEM01511,1
ITEM00004,ITEM01511,1
ITEM00378,ITEM01512,1
ITEM00344,ITEM01512,1
ITEM00371,ITEM01512,1
ITEM00344,ITEM01513,1
ITEM00371,ITEM01513,1
ITEM00004,ITEM01513,1
ITEM00004,ITEM01513,1
ITEM00344,ITEM01514,1
ITEM00371,ITEM01514,1
ITEM00004,ITEM01514,1
ITEM00374,ITEM01515,1
ITEM00344,ITEM01515,1
ITEM00371,ITEM01515,1
ITEM00374,ITEM01516,1
ITEM00344,ITEM01516,1
ITEM00371,ITEM01516,1
ITEM00374,ITEM01517,1
ITEM00344,ITEM01517,1
ITEM00371,ITEM01517,1
ITEM00374,ITEM01518,1
ITEM00344,ITEM01518,1
ITEM00371,ITEM01518,1
ITEM00374,ITEM01519,1
ITEM00344,ITEM01519,1
ITEM00371,ITEM01519,1
ITEM00020,ITEM01520,1
ITEM00344,ITEM01520,1
ITEM00371,ITEM01520,1
ITEM00020,ITEM01521,1
ITEM00344,ITEM01521,1
ITEM00371,ITEM01521,1
ITEM00020,ITEM01522,1
ITEM00344,ITEM01522,1
ITEM00371,ITEM01522,1
ITEM00020,ITEM01523,1
ITEM00344,ITEM01523,1
ITEM00371,ITEM01523,1
ITEM00020,ITEM01524,1
ITEM00344,ITEM01524,1
ITEM00371,ITEM01524,1
ITEM00020,ITEM01525,1
ITEM00344,ITEM01525,1
ITEM00371,ITEM01525,1
ITEM00357,ITEM01526,1
ITEM00344,ITEM01526,1
ITEM00371,ITEM01526,1
ITEM00020,ITEM01527,1
ITEM00371,ITEM01527,1
ITEM00344,ITEM01527,1
ITEM00357,ITEM01528,1
ITEM00344,ITEM01528,1
ITEM00371,ITEM01528,1
ITEM00004,ITEM01528,1
ITEM00188,ITEM01528,1
ITEM00189,ITEM01528,1
ITEM00021,ITEM01529,1
ITEM00344,ITEM01529,1
ITEM00371,ITEM01529,1
ITEM00020,ITEM01530,1
ITEM00024,ITEM01530,1
ITEM00344,ITEM01530,1
ITEM00371,ITEM01530,1
ITEM00141,ITEM01531,1
ITEM00344,ITEM01531,1
ITEM00371,ITEM01531,1
ITEM00022,ITEM01532,1
ITEM00344,ITEM01532,1
ITEM00371,ITEM01532,1
ITEM00245,ITEM01533,1
ITEM00344,ITEM01533,1
ITEM00371,ITEM01533,1
ITEM00372,ITEM01534,1
ITEM00184,ITEM01534,1
ITEM00372,ITEM01535,1
ITEM00185,ITEM01535,1
ITEM00372,ITEM01536,1
ITEM00192,ITEM01536,1
ITEM00372,ITEM01537,1
ITEM00366,ITEM01537,1
ITEM00372,ITEM01538,1
ITEM00018,ITEM01538,1
ITEM00040,ITEM01539,1
ITEM00344,ITEM01539,1
ITEM00371,ITEM01539,1
ITEM00040,ITEM01540,1
ITEM00344,ITEM01540,1
ITEM00371,ITEM01540,1
ITEM00344,ITEM01541,1
ITEM00371,ITEM01541,1
ITEM00150,ITEM01541,1
ITEM00372,ITEM01542,1
ITEM00018,ITEM01542,1
ITEM00154,ITEM01542,1
ITEM00372,ITEM01543,1
ITEM00018,ITEM01543,1
ITEM00154,ITEM01543,1
ITEM00372,ITEM01544,1
ITEM00018,ITEM01544,1
ITEM00154,ITEM01544,1
ITEM00372,ITEM01545,1
ITEM00018,ITEM01545,1
ITEM00154,ITEM01545,1
ITEM00375,ITEM01546,1
ITEM00344,ITEM01546,1
ITEM00371,ITEM01546,1
ITEM00375,ITEM01547,1
ITEM00344,ITEM01547,1
ITEM00371,ITEM01547,1
ITEM00375,ITEM01548,1
ITEM00344,ITEM01548,1
ITEM00371,ITEM01548,1
ITEM00375,ITEM01549,1
ITEM00344,ITEM01549,1
ITEM00371,ITEM01549,1
ITEM00379,ITEM01550,1
ITEM00344,ITEM01550,1
ITEM00371,ITEM01550,1
ITEM00379,ITEM01551,1
ITEM00344,ITEM01551,1
ITEM00371,ITEM01551,1
ITEM00379,ITEM01552,1
ITEM00344,ITEM01552,1
ITEM00371,ITEM01552,1
ITEM00379,ITEM01553,1
ITEM00344,ITEM01553,1
ITEM00371,ITEM01553,1
ITEM00379,ITEM01554,1
ITEM00344,ITEM01554,1
ITEM00371,ITEM01554,1
ITEM00379,ITEM01555,1
ITEM00344,ITEM01555,1
ITEM00371,ITEM01555,1
ITEM00379,ITEM01556,1
ITEM00344,ITEM01556,1
ITEM00371,ITEM01556,1
ITEM00379,ITEM01557,1
ITEM00344,ITEM01557,1
ITEM00371,ITEM01557,1
ITEM00379,ITEM01558,1
ITEM00344,ITEM01558,1
ITEM00371,ITEM01558,1
ITEM00379,ITEM01559,1
ITEM00344,ITEM01559,1
ITEM00371,ITEM01559,1
ITEM00379,ITEM01560,1
ITEM00344,ITEM01560,1
ITEM00371,ITEM01560,1
ITEM00379,ITEM01561,1
ITEM00344,ITEM01561,1
ITEM00371,ITEM01561,1
ITEM00375,ITEM01562,1
ITEM00344,ITEM01562,1
ITEM00371,ITEM01562,1
ITEM00375,ITEM01563,1
ITEM00344,ITEM01563,1
ITEM00371,ITEM01563,1
ITEM00344,ITEM01564,1
ITEM00371,ITEM01564,1
ITEM00046,ITEM01564,1
ITEM00344,ITEM01565,1
ITEM00371,ITEM01565,1
ITEM00002,ITEM01565,1
ITEM00344,ITEM01566,1
ITEM00365,ITEM01567,1
ITEM00051,ITEM01568,1
ITEM00344,ITEM01568,1
ITEM00371,ITEM01568,1
ITEM00365,ITEM01569,1
ITEM00365,ITEM01570,1
ITEM00365,ITEM01571,1
ITEM00379,ITEM01572,1
ITEM00344,ITEM01572,1
ITEM00371,ITEM01572,1
ITEM00379,ITEM01573,1
ITEM00344,ITEM01573,1
ITEM00371,ITEM01573,1
ITEM00365,ITEM01574,1
ITEM00365,ITEM01575,1
ITEM00344,ITEM01576,1
ITEM00344,ITEM01577,1
ITEM00371,ITEM01577,1
ITEM00150,ITEM01577,1
ITEM00344,ITEM01578,1
ITEM00371,ITEM01578,1
ITEM00150,ITEM01578,1
ITEM00061,ITEM01579,1
ITEM00062,ITEM01579,1
ITEM00064,ITEM01579,1
ITEM00372,ITEM01579,1
ITEM00372,ITEM01580,1
ITEM00061,ITEM01580,1
ITEM00062,ITEM01580,1
ITEM00064,ITEM01580,1
ITEM00379,ITEM01581,1
ITEM00344,ITEM01581,1
ITEM00371,ITEM01581,1
ITEM00344,ITEM01582,1
ITEM00371,ITEM01582,1
ITEM00150,ITEM01582,1
ITEM00372,ITEM01583,1
ITEM00018,ITEM01583,1
ITEM00154,ITEM01583,1
ITEM00380,ITEM01584,1
ITEM00344,ITEM01584,1
ITEM00371,ITEM01584,1
ITEM00344,ITEM01585,1
ITEM00371,ITEM01585,1
ITEM00150,ITEM01585,1
ITEM00344,ITEM01586,1
ITEM00371,ITEM01586,1
ITEM00150,ITEM01586,1
ITEM00344,ITEM01587,1
ITEM00371,ITEM01587,1
ITEM00150,ITEM01587,1
ITEM00001,ITEM01588,1
ITEM00344,ITEM01588,1
ITEM00371,ITEM01588,1
ITEM00078,ITEM01589,1
ITEM00344,ITEM01589,1
ITEM00371,ITEM01589,1
ITEM00051,ITEM01590,1
ITEM00344,ITEM01590,1
ITEM00371,ITEM01590,1
ITEM00344,ITEM01591,1
ITEM00371,ITEM01591,1
ITEM00146,ITEM01591,1
ITEM00274,ITEM01592,1
ITEM00344,ITEM01592,1
ITEM00371,ITEM01592,1
ITEM00020,ITEM01593,1
ITEM00344,ITEM01593,1
ITEM00371,ITEM01593,1
ITEM00014,ITEM01594,1
ITEM00344,ITEM01594,1
ITEM00371,ITEM01594,1
ITEM00372,ITEM01595,1
ITEM00163,ITEM01595,1
ITEM00164,ITEM01595,1
ITEM00072,ITEM01596,1
ITEM00344,ITEM01596,1
ITEM00371,ITEM01596,1
ITEM00381,ITEM01597,1
ITEM00344,ITEM01597,1
ITEM00371,ITEM01597,1
ITEM00344,ITEM01598,1
ITEM00371,ITEM01598,1
ITEM00150,ITEM01598,1
ITEM00021,ITEM01599,1
ITEM00344,ITEM01599,1
ITEM00371,ITEM01599,1
ITEM00382,ITEM01600,1
ITEM00344,ITEM01600,1
ITEM00371,ITEM01600,1
ITEM00365,ITEM01601,1
ITEM00379,ITEM01602,1
ITEM00344,ITEM01602,1
ITEM00371,ITEM01602,1
ITEM00333,ITEM01603,1
ITEM00344,ITEM01603,1
ITEM00371,ITEM01603,1
ITEM00102,ITEM01604,1
ITEM00344,ITEM01604,1
ITEM00371,ITEM01604,1
ITEM00344,ITEM01605,1
ITEM00371,ITEM01605,1
ITEM00049,ITEM01605,1
ITEM00372,ITEM01606,1
ITEM00031,ITEM01606,1
ITEM00031,ITEM01607,1
ITEM00383,ITEM01608,1
ITEM00344,ITEM01608,1
ITEM00371,ITEM01608,1
ITEM00381,ITEM01609,1
ITEM00344,ITEM01609,1
ITEM00371,ITEM01609,1
ITEM00381,ITEM01610,1
ITEM00344,ITEM01610,1
ITEM00371,ITEM01610,1
ITEM00381,ITEM01611,1
ITEM00344,ITEM01611,1
ITEM00371,ITEM01611,1
ITEM00381,ITEM01612,1
ITEM00371,ITEM01612,1
ITEM00381,ITEM01613,1
ITEM00344,ITEM01613,1
ITEM00371,ITEM01613,1
ITEM00381,ITEM01614,1
ITEM00344,ITEM01614,1
ITEM00371,ITEM01614,1
ITEM00031,ITEM01615,1
ITEM00031,ITEM01616,1
ITEM00031,ITEM01617,1
ITEM00344,ITEM01618,1
ITEM00371,ITEM01618,1
ITEM00031,ITEM01618,1
ITEM00031,ITEM01619,1
ITEM00022,ITEM01620,1
ITEM00344,ITEM01620,1
ITEM00371,ITEM01620,1
ITEM00005,ITEM01621,1
ITEM00344,ITEM01621,1
ITEM00371,ITEM01621,1
ITEM00374,ITEM01622,1
ITEM00344,ITEM01622,1
ITEM00371,ITEM01622,1
ITEM00021,ITEM01623,1
ITEM00344,ITEM01623,1
ITEM00371,ITEM01623,1
ITEM00102,ITEM01624,1
ITEM00344,ITEM01624,1
ITEM00371,ITEM01624,1
ITEM00102,ITEM01625,1
ITEM00344,ITEM01625,1
ITEM00371,ITEM01625,1
ITEM00102,ITEM01626,1
ITEM00344,ITEM01626,1
ITEM00371,ITEM01626,1
ITEM00102,ITEM01627,1
ITEM00344,ITEM01627,1
ITEM00371,ITEM01627,1
ITEM00102,ITEM01628,1
ITEM00344,ITEM01628,1
ITEM00371,ITEM01628,1
ITEM00102,ITEM01629,1
ITEM00344,ITEM01629,1
ITEM00371,ITEM01629,1
ITEM00024,ITEM01630,1
ITEM00344,ITEM01630,1
ITEM00371,ITEM01630,1
ITEM00373,ITEM01631,1
ITEM00374,ITEM01632,1
ITEM00344,ITEM01632,1
ITEM00371,ITEM01632,1
ITEM00375,ITEM01633,1
ITEM00344,ITEM01633,1
ITEM00371,ITEM01633,1
ITEM00375,ITEM01634,1
ITEM00344,ITEM01634,1
ITEM00371,ITEM01634,1
ITEM00022,ITEM01635,1
ITEM00344,ITEM01635,1
ITEM00371,ITEM01635,1
ITEM00255,ITEM01636,1
ITEM00371,ITEM01636,1
ITEM00295,ITEM01637,1
ITEM00344,ITEM01637,1
ITEM00371,ITEM01637,1
ITEM00375,ITEM01638,1
ITEM00344,ITEM01638,1
ITEM00371,ITEM01638,1
ITEM00375,ITEM01639,1
ITEM00344,ITEM01639,1
ITEM00371,ITEM01639,1
ITEM00375,ITEM01640,1
ITEM00344,ITEM01640,1
ITEM00371,ITEM01640,1
ITEM00024,ITEM01641,1
ITEM00344,ITEM01641,1
ITEM00371,ITEM01641,1
ITEM00024,ITEM01642,1
ITEM00344,ITEM01642,1
ITEM00024,ITEM01643,1
ITEM00344,ITEM01643,1
ITEM00371,ITEM01643,1
ITEM00024,ITEM01644,1
ITEM00344,ITEM01644,1
ITEM00024,ITEM01645,1
ITEM00344,ITEM01645,1
ITEM00371,ITEM01645,1
ITEM00024,ITEM01646,1
ITEM00344,ITEM01646,1
ITEM00371,ITEM01646,1
ITEM00024,ITEM01647,1
ITEM00344,ITEM01647,1
ITEM00371,ITEM01647,1
ITEM00079,ITEM01648,1
ITEM00344,ITEM01648,1
ITEM00371,ITEM01648,1
ITEM00373,ITEM01649,1
ITEM00022,ITEM01650,1
ITEM00344,ITEM01650,1
ITEM00371,ITEM01650,1
ITEM00373,ITEM01651,1
ITEM00373,ITEM01652,1
ITEM00344,ITEM01653,1
ITEM00371,ITEM01653,1
ITEM00022,ITEM01653,1
ITEM00373,ITEM01654,1
ITEM00373,ITEM01655,1
ITEM00373,ITEM01656,1
ITEM00373,ITEM01657,1
ITEM00344,ITEM01658,1
ITEM00371,ITEM01658,1
ITEM00150,ITEM01658,1
ITEM00384,ITEM01659,1
ITEM00024,ITEM01660,1
ITEM00344,ITEM01660,1
ITEM00371,ITEM01660,1
ITEM00024,ITEM01661,1
ITEM00344,ITEM01661,1
ITEM00373,ITEM01662,1
ITEM00373,ITEM01663,1
ITEM00021,ITEM01664,1
ITEM00344,ITEM01664,1
ITEM00371,ITEM01664,1
ITEM00372,ITEM01665,1
ITEM00187,ITEM01665,1
ITEM00024,ITEM01666,1
ITEM00344,ITEM01666,1
ITEM00024,ITEM01667,1
ITEM00344,ITEM01667,1
ITEM00024,ITEM01668,1
ITEM00344,ITEM01668,1
ITEM00371,ITEM01668,1
ITEM00022,ITEM01669,1
ITEM00344,ITEM01669,1
ITEM00371,ITEM01669,1
ITEM00124,ITEM01670,1
ITEM00371,ITEM01670,1
ITEM00379,ITEM01671,1
ITEM00344,ITEM01671,1
ITEM00371,ITEM01671,1
ITEM00379,ITEM01672,1
ITEM00344,ITEM01672,1
ITEM00371,ITEM01672,1
ITEM00379,ITEM01673,1
ITEM00344,ITEM01673,1
ITEM00371,ITEM01673,1
ITEM00379,ITEM01674,1
ITEM00344,ITEM01674,1
ITEM00371,ITEM01674,1
ITEM00379,ITEM01675,1
ITEM00344,ITEM01675,1
ITEM00371,ITEM01675,1
ITEM00381,ITEM01676,1
ITEM00344,ITEM01676,1
ITEM00371,ITEM01676,1
ITEM00371,ITEM01677,1
ITEM00146,ITEM01677,1
ITEM00150,ITEM01678,1
ITEM00344,ITEM01679,1
ITEM00371,ITEM01679,1
ITEM00132,ITEM01679,1
ITEM00344,ITEM01680,1
ITEM00371,ITEM01680,1
ITEM00373,ITEM01680,1
ITEM00344,ITEM01681,1
ITEM00371,ITEM01681,1
ITEM00373,ITEM01681,1
ITEM00381,ITEM01682,1
ITEM00344,ITEM01682,1
ITEM00372,ITEM01683,1
ITEM00061,ITEM01683,1
ITEM00062,ITEM01683,1
ITEM00064,ITEM01683,1
ITEM00344,ITEM01684,1
ITEM00371,ITEM01684,1
ITEM00385,ITEM01684,1
ITEM00386,ITEM01685,1
ITEM00344,ITEM01685,1
ITEM00371,ITEM01685,1
ITEM00344,ITEM01686,1
ITEM00371,ITEM01686,1
ITEM00365,ITEM01686,1
ITEM00344,ITEM01687,1
ITEM00371,ITEM01687,1
ITEM00031,ITEM01687,1
ITEM00344,ITEM01688,1
ITEM00371,ITEM01688,1
ITEM00031,ITEM01688,1
ITEM00344,ITEM01689,1
ITEM00371,ITEM01689,1
ITEM00031,ITEM01689,1
ITEM00344,ITEM01690,1
ITEM00371,ITEM01690,1
ITEM00031,ITEM01690,1
ITEM00344,ITEM01691,1
ITEM00371,ITEM01691,1
ITEM00031,ITEM01691,1
ITEM00344,ITEM01692,1
ITEM00371,ITEM01692,1
ITEM00031,ITEM01692,1
ITEM00344,ITEM01693,1
ITEM00371,ITEM01693,1
ITEM00031,ITEM01693,1
ITEM00344,ITEM01694,1
ITEM00371,ITEM01694,1
ITEM00004,ITEM01694,1
ITEM00102,ITEM01695,1
ITEM00344,ITEM01695,1
ITEM00371,ITEM01695,1
ITEM00102,ITEM01696,1
ITEM00344,ITEM01696,1
ITEM00371,ITEM01696,1
ITEM00102,ITEM01697,1
ITEM00344,ITEM01697,1
ITEM00371,ITEM01697,1
ITEM00344,ITEM01698,1
ITEM00371,ITEM01698,1
ITEM00004,ITEM01698,1
ITEM00344,ITEM01699,1
ITEM00371,ITEM01699,1
ITEM00004,ITEM01699,1
ITEM00344,ITEM01700,1
ITEM00371,ITEM01700,1
ITEM00004,ITEM01700,1
ITEM00344,ITEM01701,1
ITEM00371,ITEM01701,1
ITEM00004,ITEM01701,1
ITEM00344,ITEM01702,1
ITEM00371,ITEM01702,1
ITEM00004,ITEM01702,1
ITEM00004,ITEM01703,1
ITEM00372,ITEM01704,1
ITEM00074,ITEM01704,1
ITEM00004,ITEM01705,1
ITEM00050,ITEM01706,1
ITEM00344,ITEM01706,1
ITEM00371,ITEM01706,1
ITEM00344,ITEM01707,1
ITEM00371,ITEM01707,1
ITEM00004,ITEM01707,1
ITEM00004,ITEM01708,1
ITEM00102,ITEM01709,1
ITEM00344,ITEM01710,1
ITEM00371,ITEM01710,1
ITEM00004,ITEM01710,1
ITEM00344,ITEM01711,1
ITEM00371,ITEM01711,1
ITEM00004,ITEM01711,1
ITEM00344,ITEM01712,1
ITEM00371,ITEM01712,1
ITEM00004,ITEM01712,1
ITEM00344,ITEM01713,1
ITEM00371,ITEM01713,1
ITEM00004,ITEM01713,1
ITEM00004,ITEM01714,1
ITEM00344,ITEM01715,1
ITEM00371,ITEM01715,1
ITEM00004,ITEM01715,1
ITEM00344,ITEM01716,1
ITEM00004,ITEM01716,1
ITEM00344,ITEM01717,1
ITEM00371,ITEM01717,1
ITEM00004,ITEM01717,1
ITEM00102,ITEM01718,1
ITEM00344,ITEM01718,1
ITEM00371,ITEM01718,1
ITEM00370,ITEM01719,1
ITEM00370,ITEM01720,1
ITEM00370,ITEM01721,1
ITEM00370,ITEM01722,1
ITEM00370,ITEM01723,1
ITEM00370,ITEM01724,1
ITEM00370,ITEM01725,1
ITEM00370,ITEM01726,1
ITEM00370,ITEM01727,1
ITEM00370,ITEM01728,1
ITEM00370,ITEM01729,1
ITEM00370,ITEM01730,1
ITEM00370,ITEM01731,4
ITEM00370,ITEM01732,1
ITEM00370,ITEM01733,1
ITEM00370,ITEM01734,1
ITEM00146,ITEM01735,6
ITEM00344,ITEM01736,1
ITEM00371,ITEM01736,1
ITEM00004,ITEM01736,1
ITEM00344,ITEM01737,1
ITEM00371,ITEM01737,1
ITEM00370,ITEM01737,1
ITEM00004,ITEM01737,1
ITEM00344,ITEM01738,1
ITEM00371,ITEM01738,1
ITEM00004,ITEM01738,1
ITEM00344,ITEM01739,1
ITEM00371,ITEM01739,1
ITEM00004,ITEM01739,1
ITEM00370,ITEM01740,1
ITEM00370,ITEM01741,1
ITEM00370,ITEM01742,1
ITEM00370,ITEM01743,1
ITEM00370,ITEM01744,1
ITEM00370,ITEM01745,1
ITEM00370,ITEM01746,1
ITEM00370,ITEM01747,1
ITEM00370,ITEM01748,1
ITEM00370,ITEM01749,1
ITEM00370,ITEM01750,1
ITEM00370,ITEM01751,1
ITEM00370,ITEM01752,1
ITEM00370,ITEM01753,1
ITEM00370,ITEM01754,1
ITEM00370,ITEM01755,1
ITEM00370,ITEM01756,1
ITEM00370,ITEM01757,1
ITEM00370,ITEM01758,1
ITEM00370,ITEM01759,1
ITEM00370,ITEM01760,1
ITEM00370,ITEM01761,1
ITEM00370,ITEM01762,1
ITEM00370,ITEM01763,1
ITEM00370,ITEM01764,1
ITEM00370,ITEM01765,1
ITEM00370,ITEM01766,1
ITEM00370,ITEM01767,1
ITEM00370,ITEM01768,1
ITEM00370,ITEM01769,1
ITEM00370,ITEM01770,1
ITEM00370,ITEM01771,1
ITEM00370,ITEM01772,1
ITEM00344,ITEM01773,4
ITEM00371,ITEM01773,3
ITEM00372,ITEM01773,1
ITEM00090,ITEM01773,4
ITEM00008,ITEM01773,1
ITEM00009,ITEM01773,1
ITEM00010,ITEM01773,1
ITEM00011,ITEM01773,1
ITEM00370,ITEM01774,1
ITEM00370,ITEM01775,1
ITEM00370,ITEM01776,1
ITEM00370,ITEM01777,1
ITEM00370,ITEM01778,1
ITEM00370,ITEM01779,1
ITEM00370,ITEM01780,1
ITEM00370,ITEM01781,1
ITEM00370,ITEM01782,1
ITEM00370,ITEM01783,1
ITEM00370,ITEM01784,1
ITEM00370,ITEM01785,1
ITEM00370,ITEM01786,1
ITEM00370,ITEM01787,1
ITEM00370,ITEM01788,1
ITEM00370,ITEM01789,1
ITEM00370,ITEM01790,1
ITEM00370,ITEM01791,1
ITEM00370,ITEM01792,1
ITEM00370,ITEM01793,1
ITEM00370,ITEM01794,1
ITEM00370,ITEM01795,1
ITEM00370,ITEM01796,1
ITEM00370,ITEM01797,2
ITEM00370,ITEM01798,1
ITEM00370,ITEM01799,1
ITEM00370,ITEM01800,1
ITEM00370,ITEM01801,1
ITEM00370,ITEM01802,1
ITEM00370,ITEM01803,1
ITEM00370,ITEM01804,1
ITEM00370,ITEM01805,1
ITEM00370,ITEM01806,1
ITEM00370,ITEM01807,1
ITEM00370,ITEM01808,1
ITEM00370,ITEM01809,1
ITEM00370,ITEM01810,1
ITEM00370,ITEM01811,1
ITEM00370,ITEM01812,1
ITEM00370,ITEM01813,1
ITEM00370,ITEM01814,1
ITEM00344,ITEM01815,1
ITEM00371,ITEM01815,1
ITEM00372,ITEM01815,1
ITEM00039,ITEM01815,1
ITEM00018,ITEM01815,2
ITEM00154,ITEM01815,2
ITEM00008,ITEM01815,1
ITEM00009,ITEM01815,1
ITEM00010,ITEM01815,1
ITEM00011,ITEM01815,1
ITEM00370,ITEM01816,1
ITEM00370,ITEM01817,1
ITEM00370,ITEM01818,1
ITEM00370,ITEM01819,1
ITEM00370,ITEM01820,1
ITEM00370,ITEM01821,1
ITEM00099,ITEM01822,3
