item,period,quantity
FP1-078,2021-10-04,1.0
FP1-078,2021-10-11,2.0
FP1-078,2021-10-18,2.0
FP1-078,2021-10-25,1.0
FP1-078,2021-11-01,1.0
FP1-078,2021-11-08,1.0
FP1-078,2021-11-15,3.0
FP1-078,2021-11-22,1.0
FP1-078,2021-11-29,0.0
FP1-078,2021-12-06,1.0
FP1-078,2021-12-13,0.0
FP1-078,2021-12-20,0.0
FP1-078,2021-12-27,1.0
FP1-078,2022-01-03,0.0
FP1-078,2022-01-10,0.0
FP1-078,2022-01-17,1.0
FP1-078,2022-01-24,2.0
FP1-078,2022-01-31,0.0
FP1-078,2022-02-07,2.0
FP1-078,2022-02-14,6.0
FP1-078,2022-02-21,1.0
FP1-078,2022-02-28,4.0
FP1-078,2022-03-07,3.0
FP1-078,2022-03-14,3.0
FP1-078,2022-03-21,3.0
FP1-078,2022-03-28,6.0
FP1-078,2022-04-04,5.0
FP1-078,2022-04-11,6.0
FP1-078,2022-04-18,4.0
FP1-078,2022-04-25,4.0
FP1-078,2022-05-02,8.0
FP1-078,2022-05-09,7.0
FP1-078,2022-05-16,9.0
FP1-078,2022-05-23,6.0
FP1-078,2022-05-30,6.0
FP1-078,2022-06-06,6.0
FP1-078,2022-06-13,8.0
FP1-078,2022-06-20,6.0
FP1-078,2022-06-27,7.0
FP1-078,2022-07-04,8.0
FP1-078,2022-07-11,9.0
FP1-078,2022-07-18,7.0
FP1-078,2022-07-25,7.0
FP1-078,2022-08-01,10.0
FP1-078,2022-08-08,6.0
FP1-078,2022-08-15,9.0
FP1-078,2022-08-22,8.0
FP1-078,2022-08-29,9.0
FP1-078,2022-09-05,6.0
FP1-078,2022-09-12,7.0
FP1-078,2022-09-19,4.0
FP1-078,2022-09-26,5.0
FP1-078,2022-10-03,5.0
FP1-078,2022-10-10,6.0
FP1-078,2022-10-17,3.0
FP1-078,2022-10-24,3.0
FP1-078,2022-10-31,2.0
FP1-078,2022-11-07,2.0
FP1-078,2022-11-14,3.0
FP1-078,2022-11-21,4.0
FP1-078,2022-11-28,2.0
FP1-078,2022-12-05,6.0
FP1-078,2022-12-12,1.0
FP1-078,2022-12-19,1.0
FP1-078,2022-12-26,2.0
FP1-078,2023-01-02,2.0
FP1-078,2023-01-09,4.0
FP1-078,2023-01-16,0.0
FP1-078,2023-01-23,5.0
FP1-078,2023-01-30,2.0
FP1-078,2023-02-06,6.0
FP1-078,2023-02-13,4.0
FP1-078,2023-02-20,4.0
FP1-078,2023-02-27,7.0
FP1-078,2023-03-06,5.0
FP1-078,2023-03-13,4.0
FP1-078,2023-03-20,0.0
FP1-078,2023-03-27,5.0
FP1-078,2023-04-03,6.0
FP1-078,2023-04-10,6.0
FP1-078,2023-04-17,9.0
FP1-078,2023-04-24,7.0
FP1-078,2023-05-01,0.0
FP1-078,2023-05-08,8.0
FP1-078,2023-05-15,0.0
FP1-078,2023-05-22,8.0
FP1-078,2023-05-29,9.0
FP1-078,2023-06-05,8.0
FP1-078,2023-06-12,8.0
FP1-078,2023-06-19,10.0
FP1-078,2023-06-26,10.0
FP1-078,2023-07-03,9.0
FP1-078,2023-07-10,12.0
FP1-078,2023-07-17,11.0
FP1-078,2023-07-24,11.0
FP1-078,2023-07-31,10.0
FP1-078,2023-08-07,9.0
FP1-078,2023-08-14,10.0
FP1-078,2023-08-21,7.0
FP1-078,2023-08-28,9.0
FP1-078,2023-09-04,8.0
FP1-078,2023-09-11,0.0
FP1-078,2023-09-18,8.0
FP1-078,2023-09-25,11.0
FP1-078,2023-10-02,0.0
FP1-078,2023-10-09,8.0
FP1-078,2023-10-16,9.0
FP1-078,2023-10-23,0.0
FP1-078,2023-10-30,5.0
FP1-078,2023-11-06,6.0
FP1-078,2023-11-13,6.0
FP1-078,2023-11-20,9.0
FP1-078,2023-11-27,8.0
FP1-078,2023-12-04,0.0
FP1-078,2023-12-11,5.0
FP1-078,2023-12-18,4.0
FP1-078,2023-12-25,5.0
FP1-079,2021-01-04,0.0
FP1-079,2021-01-11,1.0
FP1-079,2021-01-18,0.0
FP1-079,2021-01-25,1.0
FP1-079,2021-02-01,1.0
FP1-079,2021-02-08,1.0
FP1-079,2021-02-15,2.0
FP1-079,2021-02-22,2.0
FP1-079,2021-03-01,4.0
FP1-079,2021-03-08,0.0
FP1-079,2021-03-15,2.0
FP1-079,2021-03-22,1.0
FP1-079,2021-03-29,3.0
FP1-079,2021-04-05,7.0
FP1-079,2021-04-12,8.0
FP1-079,2021-04-19,7.0
FP1-079,2021-04-26,6.0
FP1-079,2021-05-03,5.0
FP1-079,2021-05-10,4.0
FP1-079,2021-05-17,1.0
FP1-079,2021-05-24,4.0
FP1-079,2021-05-31,1.0
FP1-079,2021-06-07,4.0
FP1-079,2021-06-14,0.0
FP1-079,2021-06-21,0.0
FP1-079,2021-06-28,1.0
FP1-079,2021-07-05,0.0
FP1-079,2021-07-12,0.0
FP1-079,2021-07-19,0.0
FP1-079,2021-07-26,0.0
FP1-079,2021-08-02,0.0
FP1-079,2021-08-09,2.0
FP1-079,2021-08-16,0.0
FP1-079,2021-08-23,0.0
FP1-079,2021-08-30,0.0
FP1-079,2021-09-06,1.0
FP1-079,2021-09-13,1.0
FP1-079,2021-09-20,2.0
FP1-079,2021-09-27,4.0
FP1-079,2021-10-04,8.0
FP1-079,2021-10-11,16.0
FP1-079,2021-10-18,12.0
FP1-079,2021-10-25,9.0
FP1-079,2021-11-01,11.0
FP1-079,2021-11-08,6.0
FP1-079,2021-11-15,7.0
FP1-079,2021-11-22,4.0
FP1-079,2021-11-29,2.0
FP1-079,2021-12-06,2.0
FP1-079,2021-12-13,1.0
FP1-079,2021-12-20,3.0
FP1-079,2021-12-27,0.0
FP1-079,2022-01-03,1.0
FP1-079,2022-01-10,2.0
FP1-079,2022-01-17,1.0
FP1-079,2022-01-24,2.0
FP1-079,2022-01-31,3.0
FP1-079,2022-02-07,3.0
FP1-079,2022-02-14,2.0
FP1-079,2022-02-21,5.0
FP1-079,2022-02-28,1.0
FP1-079,2022-03-07,3.0
FP1-079,2022-03-14,1.0
FP1-079,2022-03-21,2.0
FP1-079,2022-03-28,7.0
FP1-079,2022-04-04,7.0
FP1-079,2022-04-11,8.0
FP1-079,2022-04-18,12.0
FP1-079,2022-04-25,11.0
FP1-079,2022-05-02,7.0
FP1-079,2022-05-09,7.0
FP1-079,2022-05-16,3.0
FP1-079,2022-05-23,1.0
FP1-079,2022-05-30,2.0
FP1-079,2022-06-06,2.0
FP1-079,2022-06-13,2.0
FP1-079,2022-06-20,1.0
FP1-079,2022-06-27,1.0
FP1-079,2022-07-04,0.0
FP1-079,2022-07-11,0.0
FP1-079,2022-07-18,1.0
FP1-079,2022-07-25,0.0
FP1-079,2022-08-01,0.0
FP1-079,2022-08-08,1.0
FP1-079,2022-08-15,0.0
FP1-079,2022-08-22,0.0
FP1-079,2022-08-29,0.0
FP1-079,2022-09-05,1.0
FP1-079,2022-09-12,3.0
FP1-079,2022-09-19,7.0
FP1-079,2022-09-26,5.0
FP1-079,2022-10-03,9.0
FP1-079,2022-10-10,11.0
FP1-079,2022-10-17,11.0
FP1-079,2022-10-24,11.0
FP1-079,2022-10-31,11.0
FP1-079,2022-11-07,7.0
FP1-079,2022-11-14,6.0
FP1-079,2022-11-21,7.0
FP1-079,2022-11-28,7.0
FP1-079,2022-12-05,3.0
FP1-079,2022-12-12,5.0
FP1-079,2022-12-19,7.0
FP1-079,2022-12-26,2.0
FP1-079,2023-01-02,1.0
FP1-079,2023-01-09,2.0
FP1-079,2023-01-16,2.0
FP1-079,2023-01-23,2.0
FP1-079,2023-01-30,3.0
FP1-079,2023-02-06,4.0
FP1-079,2023-02-13,6.0
FP1-079,2023-02-20,8.0
FP1-079,2023-02-27,2.0
FP1-079,2023-03-06,3.0
FP1-079,2023-03-13,2.0
FP1-079,2023-03-20,6.0
FP1-079,2023-03-27,6.0
FP1-079,2023-04-03,9.0
FP1-079,2023-04-10,10.0
FP1-079,2023-04-17,13.0
FP1-079,2023-04-24,10.0
FP1-079,2023-05-01,8.0
FP1-079,2023-05-08,7.0
FP1-079,2023-05-15,8.0
FP1-079,2023-05-22,4.0
FP1-079,2023-05-29,3.0
FP1-079,2023-06-05,7.0
FP1-079,2023-06-12,3.0
FP1-079,2023-06-19,2.0
FP1-079,2023-06-26,2.0
FP1-079,2023-07-03,1.0
FP1-079,2023-07-10,1.0
FP1-079,2023-07-17,5.0
FP1-079,2023-07-24,5.0
FP1-079,2023-07-31,2.0
FP1-079,2023-08-07,2.0
FP1-079,2023-08-14,4.0
FP1-079,2023-08-21,6.0
FP1-079,2023-08-28,4.0
FP1-079,2023-09-04,3.0
FP1-079,2023-09-11,4.0
FP1-079,2023-09-18,5.0
FP1-079,2023-09-25,7.0
FP1-079,2023-10-02,11.0
FP1-079,2023-10-09,13.0
FP1-079,2023-10-16,14.0
FP1-079,2023-10-23,14.0
FP1-079,2023-10-30,12.0
FP1-079,2023-11-06,10.0
FP1-079,2023-11-13,11.0
FP1-079,2023-11-20,12.0
FP1-079,2023-11-27,6.0
FP1-079,2023-12-04,5.0
FP1-079,2023-12-11,7.0
FP1-079,2023-12-18,4.0
FP1-079,2023-12-25,4.0
FP1-080,2021-01-04,0.0
FP1-080,2021-01-11,0.0
FP1-080,2021-01-18,0.0
FP1-080,2021-01-25,0.0
FP1-080,2021-02-01,2.0
FP1-080,2021-02-08,0.0
FP1-080,2021-02-15,0.0
FP1-080,2021-02-22,10.0
FP1-080,2021-03-01,1.0
FP1-080,2021-03-08,9.0
FP1-080,2021-03-15,0.0
FP1-080,2021-03-22,1.0
FP1-080,2021-03-29,0.0
FP1-080,2021-04-05,4.0
FP1-080,2021-04-12,15.0
FP1-080,2021-04-19,0.0
FP1-080,2021-04-26,1.0
FP1-080,2021-05-03,0.0
FP1-080,2021-05-10,1.0
FP1-080,2021-05-17,1.0
FP1-080,2021-05-24,0.0
FP1-080,2021-05-31,3.0
FP1-080,2021-06-07,10.0
FP1-080,2021-06-14,1.0
FP1-080,2021-06-21,5.0
FP1-080,2021-06-28,3.0
FP1-080,2021-07-05,0.0
FP1-080,2021-07-12,0.0
FP1-080,2021-07-19,5.0
FP1-080,2021-07-26,1.0
FP1-080,2021-08-02,0.0
FP1-080,2021-08-09,5.0
FP1-080,2021-08-16,4.0
FP1-080,2021-08-23,0.0
FP1-080,2021-08-30,2.0
FP1-080,2021-09-06,1.0
FP1-080,2021-09-13,1.0
FP1-080,2021-09-20,10.0
FP1-080,2021-09-27,1.0
FP1-080,2021-10-04,0.0
FP1-080,2021-10-11,3.0
FP1-080,2021-10-18,2.0
FP1-080,2021-10-25,1.0
FP1-080,2021-11-01,1.0
FP1-080,2021-11-08,0.0
FP1-080,2021-11-15,18.0
FP1-080,2021-11-22,5.0
FP1-080,2021-11-29,1.0
FP1-080,2021-12-06,1.0
FP1-080,2021-12-13,2.0
FP1-080,2021-12-20,0.0
FP1-080,2021-12-27,4.0
FP1-080,2022-01-03,2.0
FP1-080,2022-01-10,2.0
FP1-080,2022-01-17,0.0
FP1-080,2022-01-24,2.0
FP1-080,2022-01-31,2.0
FP1-080,2022-02-07,2.0
FP1-080,2022-02-14,7.0
FP1-080,2022-02-21,10.0
FP1-080,2022-02-28,4.0
FP1-080,2022-03-07,1.0
FP1-080,2022-03-14,3.0
FP1-080,2022-03-21,3.0
FP1-080,2022-03-28,1.0
FP1-080,2022-04-04,4.0
FP1-080,2022-04-11,14.0
FP1-080,2022-04-18,4.0
FP1-080,2022-04-25,0.0
FP1-080,2022-05-02,2.0
FP1-080,2022-05-09,1.0
FP1-080,2022-05-16,3.0
FP1-080,2022-05-23,2.0
FP1-080,2022-05-30,1.0
FP1-080,2022-06-06,10.0
FP1-080,2022-06-13,3.0
FP1-080,2022-06-20,2.0
FP1-080,2022-06-27,2.0
FP1-080,2022-07-04,1.0
FP1-080,2022-07-11,1.0
FP1-080,2022-07-18,4.0
FP1-080,2022-07-25,2.0
FP1-080,2022-08-01,13.0
FP1-080,2022-08-08,1.0
FP1-080,2022-08-15,1.0
FP1-080,2022-08-22,3.0
FP1-080,2022-08-29,3.0
FP1-080,2022-09-05,1.0
FP1-080,2022-09-12,0.0
FP1-080,2022-09-19,13.0
FP1-080,2022-09-26,2.0
FP1-080,2022-10-03,5.0
FP1-080,2022-10-10,2.0
FP1-080,2022-10-17,2.0
FP1-080,2022-10-24,2.0
FP1-080,2022-10-31,2.0
FP1-080,2022-11-07,2.0
FP1-080,2022-11-14,18.0
FP1-080,2022-11-21,2.0
FP1-080,2022-11-28,3.0
FP1-080,2022-12-05,2.0
FP1-080,2022-12-12,3.0
FP1-080,2022-12-19,1.0
FP1-080,2022-12-26,2.0
FP1-080,2023-01-02,4.0
FP1-080,2023-01-09,0.0
FP1-080,2023-01-16,3.0
FP1-080,2023-01-23,3.0
FP1-080,2023-01-30,5.0
FP1-080,2023-02-06,4.0
FP1-080,2023-02-13,4.0
FP1-080,2023-02-20,12.0
FP1-080,2023-02-27,3.0
FP1-080,2023-03-06,3.0
FP1-080,2023-03-13,4.0
FP1-080,2023-03-20,3.0
FP1-080,2023-03-27,3.0
FP1-080,2023-04-03,5.0
FP1-080,2023-04-10,16.0
FP1-080,2023-04-17,3.0
FP1-080,2023-04-24,3.0
FP1-080,2023-05-01,3.0
FP1-080,2023-05-08,6.0
FP1-080,2023-05-15,0.0
FP1-080,2023-05-22,3.0
FP1-080,2023-05-29,4.0
FP1-080,2023-06-05,11.0
FP1-080,2023-06-12,3.0
FP1-080,2023-06-19,4.0
FP1-080,2023-06-26,6.0
FP1-080,2023-07-03,2.0
FP1-080,2023-07-10,5.0
FP1-080,2023-07-17,3.0
FP1-080,2023-07-24,4.0
FP1-080,2023-07-31,0.0
FP1-080,2023-08-07,11.0
FP1-080,2023-08-14,7.0
FP1-080,2023-08-21,5.0
FP1-080,2023-08-28,5.0
FP1-080,2023-09-04,5.0
FP1-080,2023-09-11,4.0
FP1-080,2023-09-18,14.0
FP1-080,2023-09-25,6.0
FP1-080,2023-10-02,8.0
FP1-080,2023-10-09,4.0
FP1-080,2023-10-16,4.0
FP1-080,2023-10-23,5.0
FP1-080,2023-10-30,5.0
FP1-080,2023-11-06,4.0
FP1-080,2023-11-13,21.0
FP1-080,2023-11-20,4.0
FP1-080,2023-11-27,4.0
FP1-080,2023-12-04,4.0
FP1-080,2023-12-11,7.0
FP1-080,2023-12-18,7.0
FP1-080,2023-12-25,6.0
FP1-081,2021-01-04,0.0
FP1-081,2021-01-11,0.0
FP1-081,2021-01-18,0.0
FP1-081,2021-01-25,0.0
FP1-081,2021-02-01,0.0
FP1-081,2021-02-08,0.0
FP1-081,2021-02-15,4.0
FP1-081,2021-02-22,2.0
FP1-081,2021-03-01,1.0
FP1-081,2021-03-08,2.0
FP1-081,2021-03-15,2.0
FP1-081,2021-03-22,1.0
FP1-081,2021-03-29,4.0
FP1-081,2021-04-05,1.0
FP1-081,2021-04-12,0.0
FP1-081,2021-04-19,1.0
FP1-081,2021-04-26,2.0
FP1-081,2021-05-03,1.0
FP1-081,2021-05-10,1.0
FP1-081,2021-05-17,5.0
FP1-081,2021-05-24,0.0
FP1-081,2021-05-31,1.0
FP1-081,2021-06-07,4.0
FP1-081,2021-06-14,1.0
FP1-081,2021-06-21,5.0
FP1-081,2021-06-28,0.0
FP1-081,2021-07-05,6.0
FP1-081,2021-07-12,0.0
FP1-081,2021-07-19,2.0
FP1-081,2021-07-26,2.0
FP1-081,2021-08-02,2.0
FP1-081,2021-08-09,1.0
FP1-081,2021-08-16,2.0
FP1-081,2021-08-23,0.0
FP1-081,2021-08-30,1.0
FP1-081,2021-09-06,2.0
FP1-081,2021-09-13,0.0
FP1-081,2021-09-20,1.0
FP1-081,2021-09-27,0.0
FP1-081,2021-10-04,1.0
FP1-081,2021-10-11,3.0
FP1-081,2021-10-18,0.0
FP1-081,2021-10-25,5.0
FP1-081,2021-11-01,5.0
FP1-081,2021-11-08,0.0
FP1-081,2021-11-15,0.0
FP1-081,2021-11-22,19.0
FP1-081,2021-11-29,8.0
FP1-081,2021-12-06,14.0
FP1-081,2021-12-13,14.0
FP1-081,2021-12-20,7.0
FP1-081,2021-12-27,1.0
FP1-081,2022-01-03,1.0
FP1-081,2022-01-10,3.0
FP1-081,2022-01-17,0.0
FP1-081,2022-01-24,0.0
FP1-081,2022-01-31,3.0
FP1-081,2022-02-07,1.0
FP1-081,2022-02-14,1.0
FP1-081,2022-02-21,0.0
FP1-081,2022-02-28,1.0
FP1-081,2022-03-07,4.0
FP1-081,2022-03-14,0.0
FP1-081,2022-03-21,3.0
FP1-081,2022-03-28,2.0
FP1-081,2022-04-04,0.0
FP1-081,2022-04-11,2.0
FP1-081,2022-04-18,1.0
FP1-081,2022-04-25,0.0
FP1-081,2022-05-02,0.0
FP1-081,2022-05-09,2.0
FP1-081,2022-05-16,2.0
FP1-081,2022-05-23,2.0
FP1-081,2022-05-30,2.0
FP1-081,2022-06-06,4.0
FP1-081,2022-06-13,0.0
FP1-081,2022-06-20,2.0
FP1-081,2022-06-27,1.0
FP1-081,2022-07-04,2.0
FP1-081,2022-07-11,1.0
FP1-081,2022-07-18,2.0
FP1-081,2022-07-25,1.0
FP1-081,2022-08-01,1.0
FP1-081,2022-08-08,2.0
FP1-081,2022-08-15,1.0
FP1-081,2022-08-22,3.0
FP1-081,2022-08-29,1.0
FP1-081,2022-09-05,1.0
FP1-081,2022-09-12,2.0
FP1-081,2022-09-19,2.0
FP1-081,2022-09-26,4.0
FP1-081,2022-10-03,0.0
FP1-081,2022-10-10,2.0
FP1-081,2022-10-17,4.0
FP1-081,2022-10-24,2.0
FP1-081,2022-10-31,4.0
FP1-081,2022-11-07,4.0
FP1-081,2022-11-14,3.0
FP1-081,2022-11-21,25.0
FP1-081,2022-11-28,12.0
FP1-081,2022-12-05,15.0
FP1-081,2022-12-12,16.0
FP1-081,2022-12-19,9.0
FP1-081,2022-12-26,4.0
FP1-081,2023-01-02,5.0
FP1-081,2023-01-09,4.0
FP1-081,2023-01-16,5.0
FP1-081,2023-01-23,4.0
FP1-081,2023-01-30,3.0
FP1-081,2023-02-06,4.0
FP1-081,2023-02-13,4.0
FP1-081,2023-02-20,2.0
FP1-081,2023-02-27,2.0
FP1-081,2023-03-06,3.0
FP1-081,2023-03-13,3.0
FP1-081,2023-03-20,3.0
FP1-081,2023-03-27,3.0
FP1-081,2023-04-03,4.0
FP1-081,2023-04-10,5.0
FP1-081,2023-04-17,3.0
FP1-081,2023-04-24,2.0
FP1-081,2023-05-01,5.0
FP1-081,2023-05-08,4.0
FP1-081,2023-05-15,3.0
FP1-081,2023-05-22,4.0
FP1-081,2023-05-29,3.0
FP1-081,2023-06-05,3.0
FP1-081,2023-06-12,5.0
FP1-081,2023-06-19,4.0
FP1-081,2023-06-26,3.0
FP1-081,2023-07-03,4.0
FP1-081,2023-07-10,3.0
FP1-081,2023-07-17,4.0
FP1-081,2023-07-24,3.0
FP1-081,2023-07-31,4.0
FP1-081,2023-08-07,5.0
FP1-081,2023-08-14,3.0
FP1-081,2023-08-21,4.0
FP1-081,2023-08-28,4.0
FP1-081,2023-09-04,4.0
FP1-081,2023-09-11,5.0
FP1-081,2023-09-18,3.0
FP1-081,2023-09-25,6.0
FP1-081,2023-10-02,8.0
FP1-081,2023-10-09,4.0
FP1-081,2023-10-16,4.0
FP1-081,2023-10-23,5.0
FP1-081,2023-10-30,7.0
FP1-081,2023-11-06,5.0
FP1-081,2023-11-13,5.0
FP1-081,2023-11-20,25.0
FP1-081,2023-11-27,11.0
FP1-081,2023-12-04,17.0
FP1-081,2023-12-11,20.0
FP1-081,2023-12-18,18.0
FP1-081,2023-12-25,6.0
FP1-082,2021-01-04,0.0
FP1-082,2021-01-11,0.0
FP1-082,2021-01-18,1.0
FP1-082,2021-01-25,0.0
FP1-082,2021-02-01,0.0
FP1-082,2021-02-08,0.0
FP1-082,2021-02-15,0.0
FP1-082,2021-02-22,0.0
FP1-082,2021-03-01,0.0
FP1-082,2021-03-08,0.0
FP1-082,2021-03-15,0.0
FP1-082,2021-03-22,0.0
FP1-082,2021-03-29,2.0
FP1-082,2021-04-05,2.0
FP1-082,2021-04-12,3.0
FP1-082,2021-04-19,5.0
FP1-082,2021-04-26,5.0
FP1-082,2021-05-03,2.0
FP1-082,2021-05-10,4.0
FP1-082,2021-05-17,5.0
FP1-082,2021-05-24,4.0
FP1-082,2021-05-31,4.0
FP1-082,2021-06-07,3.0
FP1-082,2021-06-14,3.0
FP1-082,2021-06-21,7.0
FP1-082,2021-06-28,4.0
FP1-082,2021-07-05,4.0
FP1-082,2021-07-12,4.0
FP1-082,2021-07-19,3.0
FP1-082,2021-07-26,5.0
FP1-082,2021-08-02,3.0
FP1-082,2021-08-09,3.0
FP1-082,2021-08-16,3.0
FP1-082,2021-08-23,3.0
FP1-082,2021-08-30,4.0
FP1-082,2021-09-06,3.0
FP1-082,2021-09-13,4.0
FP1-082,2021-09-20,3.0
FP1-082,2021-09-27,3.0
FP1-082,2021-10-04,9.0
FP1-082,2021-10-11,6.0
FP1-082,2021-10-18,5.0
FP1-082,2021-10-25,4.0
FP1-082,2021-11-01,0.0
FP1-082,2021-11-08,4.0
FP1-082,2021-11-15,7.0
FP1-082,2021-11-22,4.0
FP1-082,2021-11-29,5.0
FP1-082,2021-12-06,5.0
FP1-082,2021-12-13,6.0
FP1-082,2021-12-20,6.0
FP1-082,2021-12-27,5.0
FP1-082,2022-01-03,0.0
FP1-082,2022-01-10,0.0
FP1-082,2022-01-17,9.0
FP1-082,2022-01-24,0.0
FP1-082,2022-01-31,0.0
FP1-082,2022-02-07,0.0
FP1-082,2022-02-14,0.0
FP1-082,2022-02-21,7.0
FP1-082,2022-02-28,0.0
FP1-082,2022-03-07,0.0
FP1-082,2022-03-14,0.0
FP1-082,2022-03-21,0.0
FP1-082,2022-03-28,6.0
FP1-082,2022-04-04,4.0
FP1-082,2022-04-11,4.0
FP1-082,2022-04-18,7.0
FP1-082,2022-04-25,5.0
FP1-082,2022-05-02,5.0
FP1-082,2022-05-09,6.0
FP1-082,2022-05-16,6.0
FP1-082,2022-05-23,5.0
FP1-082,2022-05-30,5.0
FP1-082,2022-06-06,8.0
FP1-082,2022-06-13,5.0
FP1-082,2022-06-20,5.0
FP1-082,2022-06-27,9.0
FP1-082,2022-07-04,5.0
FP1-082,2022-07-11,7.0
FP1-082,2022-07-18,6.0
FP1-082,2022-07-25,5.0
FP1-082,2022-08-01,6.0
FP1-082,2022-08-08,5.0
FP1-082,2022-08-15,7.0
FP1-082,2022-08-22,12.0
FP1-082,2022-08-29,5.0
FP1-082,2022-09-05,5.0
FP1-082,2022-09-12,6.0
FP1-082,2022-09-19,6.0
FP1-082,2022-09-26,8.0
FP1-082,2022-10-03,6.0
FP1-082,2022-10-10,6.0
FP1-082,2022-10-17,7.0
FP1-082,2022-10-24,7.0
FP1-082,2022-10-31,9.0
FP1-082,2022-11-07,8.0
FP1-082,2022-11-14,5.0
FP1-082,2022-11-21,6.0
FP1-082,2022-11-28,11.0
FP1-082,2022-12-05,5.0
FP1-082,2022-12-12,6.0
FP1-082,2022-12-19,7.0
FP1-082,2022-12-26,7.0
FP1-082,2023-01-02,3.0
FP1-082,2023-01-09,0.0
FP1-082,2023-01-16,3.0
FP1-082,2023-01-23,0.0
FP1-082,2023-01-30,0.0
FP1-082,2023-02-06,0.0
FP1-082,2023-02-13,0.0
FP1-082,2023-02-20,2.0
FP1-082,2023-02-27,0.0
FP1-082,2023-03-06,0.0
FP1-082,2023-03-13,0.0
FP1-082,2023-03-20,2.0
FP1-082,2023-03-27,13.0
FP1-082,2023-04-03,7.0
FP1-082,2023-04-10,7.0
FP1-082,2023-04-17,14.0
FP1-082,2023-04-24,9.0
FP1-082,2023-05-01,10.0
FP1-082,2023-05-08,7.0
FP1-082,2023-05-15,11.0
FP1-082,2023-05-22,10.0
FP1-082,2023-05-29,8.0
FP1-082,2023-06-05,7.0
FP1-082,2023-06-12,9.0
FP1-082,2023-06-19,9.0
FP1-082,2023-06-26,8.0
FP1-082,2023-07-03,8.0
FP1-082,2023-07-10,12.0
FP1-082,2023-07-17,7.0
FP1-082,2023-07-24,8.0
FP1-082,2023-07-31,7.0
FP1-082,2023-08-07,11.0
FP1-082,2023-08-14,10.0
FP1-082,2023-08-21,7.0
FP1-082,2023-08-28,6.0
FP1-082,2023-09-04,9.0
FP1-082,2023-09-11,8.0
FP1-082,2023-09-18,10.0
FP1-082,2023-09-25,8.0
FP1-082,2023-10-02,9.0
FP1-082,2023-10-09,8.0
FP1-082,2023-10-16,8.0
FP1-082,2023-10-23,9.0
FP1-082,2023-10-30,8.0
FP1-082,2023-11-06,14.0
FP1-082,2023-11-13,9.0
FP1-082,2023-11-20,8.0
FP1-082,2023-11-27,8.0
FP1-082,2023-12-04,8.0
FP1-082,2023-12-11,8.0
FP1-082,2023-12-18,8.0
FP1-082,2023-12-25,10.0
FP1-083,2021-01-04,0.0
FP1-083,2021-01-11,3.0
FP1-083,2021-01-18,0.0
FP1-083,2021-01-25,0.0
FP1-083,2021-02-01,5.0
FP1-083,2021-02-08,0.0
FP1-083,2021-02-15,1.0
FP1-083,2021-02-22,1.0
FP1-083,2021-03-01,0.0
FP1-083,2021-03-08,1.0
FP1-083,2021-03-15,3.0
FP1-083,2021-03-22,8.0
FP1-083,2021-03-29,3.0
FP1-083,2021-04-05,4.0
FP1-083,2021-04-12,5.0
FP1-083,2021-04-19,8.0
FP1-083,2021-04-26,5.0
FP1-083,2021-05-03,5.0
FP1-083,2021-05-10,3.0
FP1-083,2021-05-17,2.0
FP1-083,2021-05-24,1.0
FP1-083,2021-05-31,1.0
FP1-083,2021-06-07,2.0
FP1-083,2021-06-14,1.0
FP1-083,2021-06-21,0.0
FP1-083,2021-06-28,1.0
FP1-083,2021-07-05,4.0
FP1-083,2021-07-12,0.0
FP1-083,2021-07-19,0.0
FP1-083,2021-07-26,0.0
FP1-083,2021-08-02,0.0
FP1-083,2021-08-09,1.0
FP1-083,2021-08-16,3.0
FP1-083,2021-08-23,6.0
FP1-083,2021-08-30,4.0
FP1-083,2021-09-06,2.0
FP1-083,2021-09-13,3.0
FP1-083,2021-09-20,5.0
FP1-083,2021-09-27,5.0
FP1-083,2021-10-04,4.0
FP1-083,2021-10-11,7.0
FP1-083,2021-10-18,8.0
FP1-083,2021-10-25,7.0
FP1-083,2021-11-01,8.0
FP1-083,2021-11-08,6.0
FP1-083,2021-11-15,6.0
FP1-083,2021-11-22,4.0
FP1-083,2021-11-29,3.0
FP1-083,2021-12-06,3.0
FP1-083,2021-12-13,3.0
FP1-083,2021-12-20,2.0
FP1-083,2021-12-27,0.0
FP1-083,2022-01-03,3.0
FP1-083,2022-01-10,3.0
FP1-083,2022-01-17,3.0
FP1-083,2022-01-24,3.0
FP1-083,2022-01-31,2.0
FP1-083,2022-02-07,4.0
FP1-083,2022-02-14,6.0
FP1-083,2022-02-21,6.0
FP1-083,2022-02-28,3.0
FP1-083,2022-03-07,4.0
FP1-083,2022-03-14,3.0
FP1-083,2022-03-21,5.0
FP1-083,2022-03-28,8.0
FP1-083,2022-04-04,9.0
FP1-083,2022-04-11,8.0
FP1-083,2022-04-18,9.0
FP1-083,2022-04-25,8.0
FP1-083,2022-05-02,6.0
FP1-083,2022-05-09,9.0
FP1-083,2022-05-16,5.0
FP1-083,2022-05-23,4.0
FP1-083,2022-05-30,5.0
FP1-083,2022-06-06,5.0
FP1-083,2022-06-13,3.0
FP1-083,2022-06-20,3.0
FP1-083,2022-06-27,4.0
FP1-083,2022-07-04,3.0
FP1-083,2022-07-11,0.0
FP1-083,2022-07-18,0.0
FP1-083,2022-07-25,2.0
