item,period,forecast_quantity,lag
FP1-077,2023-02-20,6.135187639978103,4
FP1-077,2023-02-27,5.362384670709341,4
FP1-077,2023-03-06,3.7991427827521447,4
FP1-077,2023-03-13,3.4962916814667713,4
FP1-077,2023-03-20,2.929244359458211,4
FP1-077,2023-03-27,2.58014730678921,4
FP1-077,2023-04-03,2.3578553429703275,4
FP1-077,2023-04-10,2.220486253508645,4
FP1-077,2023-04-17,3.6199749223636895,4
FP1-077,2023-04-24,4.127743512613714,4
FP1-077,2023-05-01,5.640522572499147,4
FP1-077,2023-05-08,4.9932667690832675,4
FP1-077,2023-05-15,4.621227307385838,4
FP1-077,2023-05-22,4.0199494370984254,4
FP1-077,2023-05-29,6.191534692351885,4
FP1-077,2023-06-05,5.751783771699574,4
FP1-077,2023-06-12,6.937595756504228,4
FP1-077,2023-06-19,6.2263122351982,4
FP1-077,2023-06-26,5.792254488485273,4
FP1-077,2023-07-03,5.865356371153722,4
FP1-077,2023-07-10,5.560395501004719,4
FP1-077,2023-07-17,5.715359632070431,4
FP1-077,2023-07-24,6.526300875755592,4
FP1-077,2023-07-31,5.9850688847892615,4
FP1-077,2023-08-07,8.091051633216015,4
FP1-077,2023-08-14,7.692318299441499,4
FP1-077,2023-08-21,8.511197210202218,4
FP1-077,2023-08-28,7.630098225315148,4
FP1-077,2023-09-04,7.414618770086298,4
FP1-077,2023-09-11,7.272828453725438,4
FP1-077,2023-09-18,7.179527244139769,4
FP1-077,2023-09-25,7.7937068980313,4
FP1-077,2023-10-02,7.868419072188434,4
FP1-077,2023-10-09,8.256282981883347,4
FP1-077,2023-10-16,8.168639952428649,4
FP1-077,2023-10-23,8.11038979500254,4
FP1-077,2023-10-30,8.414997570506573,4
FP1-077,2023-11-06,9.311084624451519,4
FP1-077,2023-11-13,9.550453331599698,4
FP1-077,2023-11-20,9.708153613775973,4
FP1-077,2023-11-27,10.160117771898333,4
FP1-077,2023-12-04,11.917259754670173,4
FP1-077,2023-12-11,11.951647085443069,4
FP1-077,2023-12-18,11.242816499065158,4
FP1-077,2023-12-25,11.156837900415859,4
FP1-078,2023-01-02,4.045976768887641,4
FP1-078,2023-01-09,2.863463767122944,4
FP1-078,2023-01-16,2.1367167126571998,4
FP1-078,2023-01-23,2.084154571966259,4
FP1-078,2023-01-30,2.0501311099390382,4
FP1-078,2023-02-06,2.804644796713126,4
FP1-078,2023-02-13,1.7311000287927134,4
FP1-078,2023-02-20,2.9632182835968903,4
FP1-078,2023-02-27,2.6025404812098705,4
FP1-078,2023-03-06,3.8685074265088923,4
FP1-078,2023-03-13,3.918959336390545,4
FP1-078,2023-03-20,3.9478826538768597,4
FP1-078,2023-03-27,5.105748138869339,4
FP1-078,2023-04-03,5.064218583847229,4
FP1-078,2023-04-10,4.662185264629567,4
FP1-078,2023-04-17,2.923809371606285,4
FP1-078,2023-04-24,3.7046988238672376,4
FP1-078,2023-05-01,4.5347449224642045,4
FP1-078,2023-05-08,5.069598637985298,4
FP1-078,2023-05-15,6.564766366954497,4
FP1-078,2023-05-22,6.734394727202165,4
FP1-078,2023-05-29,4.307837323792601,4
FP1-078,2023-06-05,5.582723874433247,4
FP1-078,2023-06-12,3.7270617538651534,4
FP1-078,2023-06-19,5.127783448506092,4
FP1-078,2023-06-26,6.3706373719965,4
FP1-078,2023-07-03,6.913538634841104,4
FP1-078,2023-07-10,7.285556794188545,4
FP1-078,2023-07-17,8.2254425788079,4
FP1-078,2023-07-24,8.861240739008517,4
FP1-078,2023-07-31,8.912136544376965,4
FP1-078,2023-08-07,10.018028119558656,4
FP1-078,2023-08-14,10.382087448778064,4
FP1-078,2023-08-21,10.606426892878046,4
FP1-078,2023-08-28,10.388042696928293,4
FP1-078,2023-09-04,9.892953698831521,4
FP1-078,2023-09-11,9.930963433706914,4
FP1-078,2023-09-18,8.887771564893077,4
FP1-078,2023-09-25,8.929216025901939,4
FP1-078,2023-10-02,8.59634879203956,4
FP1-078,2023-10-09,5.397485347298687,4
FP1-078,2023-10-16,6.429064737318008,4
FP1-078,2023-10-23,8.017337026335206,4
FP1-078,2023-10-30,5.337677129883788,4
FP1-078,2023-11-06,6.247851072547318,4
FP1-078,2023-11-13,7.1319746484668975,4
FP1-078,2023-11-20,4.873716593424817,4
FP1-078,2023-11-27,4.911561558616999,4
FP1-078,2023-12-04,5.2633210781349975,4
FP1-078,2023-12-11,5.494483531288662,4
FP1-078,2023-12-18,6.586600437350705,4
FP1-078,2023-12-25,7.033372147560268,4
FP1-079,2023-01-02,3.4542895322391654,4
FP1-079,2023-01-09,4.813341704665512,4
FP1-079,2023-01-16,6.738358620561732,4
FP1-079,2023-01-23,2.6503384300066255,4
FP1-079,2023-01-30,1.201797146478337,4
FP1-079,2023-02-06,1.897328280571815,4
FP1-079,2023-02-13,1.9866667704976777,4
FP1-079,2023-02-20,1.998268510453008,4
FP1-079,2023-02-27,2.871284674327859,4
FP1-079,2023-03-06,3.8556076615529706,4
FP1-079,2023-03-13,5.738926435471226,4
FP1-079,2023-03-20,7.742696599988092,4
FP1-079,2023-03-27,2.781701250265944,4
FP1-079,2023-04-03,2.9709402976765404,4
FP1-079,2023-04-10,2.135699162990081,4
FP1-079,2023-04-17,5.438579065312091,4
FP1-079,2023-04-24,5.9232533990916245,4
FP1-079,2023-05-01,8.572649367846592,4
FP1-079,2023-05-08,9.816197043716365,4
FP1-079,2023-05-15,12.612768712351407,4
FP1-079,2023-05-22,10.346794665706364,4
FP1-079,2023-05-29,8.3011001152826,4
FP1-079,2023-06-05,7.159443821704635,4
FP1-079,2023-06-12,7.895142125751697,4
FP1-079,2023-06-19,4.504803100843187,4
FP1-079,2023-06-26,3.1775788793056705,4
FP1-079,2023-07-03,6.503719784354475,4
FP1-079,2023-07-10,3.5071481811430827,4
FP1-079,2023-07-17,2.21161924300708,4
FP1-079,2023-07-24,2.0293567753134494,4
FP1-079,2023-07-31,1.144401175499931,4
FP1-079,2023-08-07,1.0202588661656753,4
FP1-079,2023-08-14,4.436068029606123,4
FP1-079,2023-08-21,4.922840886613444,4
FP1-079,2023-08-28,2.416683623935826,4
FP1-079,2023-09-04,2.0587837005269805,4
FP1-079,2023-09-11,3.722676128267649,4
FP1-079,2023-09-18,5.68691600955605,4
FP1-079,2023-09-25,4.240793651069884,4
FP1-079,2023-10-02,3.1756524184493418,4
FP1-079,2023-10-09,3.8824980131694264,4
FP1-079,2023-10-16,4.840082369559459,4
FP1-079,2023-10-23,6.703346975408415,4
FP1-079,2023-10-30,10.46243345188322,4
FP1-079,2023-11-06,12.724279808805731,4
FP1-079,2023-11-13,13.865941485049836,4
FP1-079,2023-11-20,13.985868752694682,4
FP1-079,2023-11-27,12.213150224683787,4
FP1-079,2023-12-04,10.225017239266489,4
FP1-079,2023-12-11,10.919887073105965,4
FP1-079,2023-12-18,11.888465407244258,4
FP1-079,2023-12-25,6.651946121153775,4
FP1-080,2023-01-02,3.044092144797427,4
FP1-080,2023-01-09,3.044087735582947,4
FP1-080,2023-01-16,3.0181633398620633,4
FP1-080,2023-01-23,3.0108891518242276,4
FP1-080,2023-01-30,3.017811180709248,4
FP1-080,2023-02-06,2.989329485918452,4
FP1-080,2023-02-13,2.9919011649521017,4
FP1-080,2023-02-20,2.9919019748356064,4
FP1-080,2023-02-27,3.0108837583341215,4
FP1-080,2023-03-06,3.0203722177576,4
FP1-080,2023-03-13,3.0252275625988463,4
FP1-080,2023-03-20,3.105467116969249,4
FP1-080,2023-03-27,3.109215577719665,4
FP1-080,2023-04-03,3.109204656161893,4
FP1-080,2023-04-10,3.110282663023489,4
FP1-080,2023-04-17,3.110271634757187,4
FP1-080,2023-04-24,3.110260607593711,4
FP1-080,2023-05-01,3.128826334844625,4
FP1-080,2023-05-08,3.236796104301896,4
FP1-080,2023-05-15,3.2316445140877135,4
FP1-080,2023-05-22,3.2353773509447605,4
FP1-080,2023-05-29,3.2272361070014846,4
FP1-080,2023-06-05,3.2537656283873773,4
FP1-080,2023-06-12,3.223472643065398,4
FP1-080,2023-06-19,3.228970984261745,4
FP1-080,2023-06-26,3.228471294650377,4
FP1-080,2023-07-03,4.626125170203029,4
FP1-080,2023-07-10,4.588447935152798,4
FP1-080,2023-07-17,4.592628930739247,4
FP1-080,2023-07-24,4.662477198923927,4
FP1-080,2023-07-31,4.606374968812653,4
FP1-080,2023-08-07,4.632163293249858,4
FP1-080,2023-08-14,4.620086039108108,4
FP1-080,2023-08-21,4.610849195317974,4
FP1-080,2023-08-28,3.2949303041277527,4
FP1-080,2023-09-04,4.696457557576313,4
FP1-080,2023-09-11,4.7777730249957555,4
FP1-080,2023-09-18,4.813421842188436,4
FP1-080,2023-09-25,4.833938828720511,4
FP1-080,2023-10-02,4.873425969343751,4
FP1-080,2023-10-09,4.8715599212348435,4
FP1-080,2023-10-16,5.123474069497691,4
FP1-080,2023-10-23,5.17129843405585,4
FP1-080,2023-10-30,5.661657784229977,4
FP1-080,2023-11-06,5.246596377064028,4
FP1-080,2023-11-13,5.243109088199034,4
FP1-080,2023-11-20,5.275656345537572,4
FP1-080,2023-11-27,5.275901975130575,4
FP1-080,2023-12-04,3.080438806291563,4
FP1-080,2023-12-11,4.284315475997553,4
FP1-080,2023-12-18,2.107854754791203,4
FP1-080,2023-12-25,6.078651637130358,4
FP1-081,2023-01-02,13.455415141054882,4
FP1-081,2023-01-09,14.640275738953395,4
FP1-081,2023-01-16,12.185459281946878,4
FP1-081,2023-01-23,8.768451782270219,4
FP1-081,2023-01-30,6.982904902405881,4
FP1-081,2023-02-06,5.541927967917357,4
FP1-081,2023-02-13,5.279216023014517,4
FP1-081,2023-02-20,4.677737949763558,4
FP1-081,2023-02-27,3.888897221075817,4
FP1-081,2023-03-06,3.940651611031683,4
FP1-081,2023-03-13,3.9683780887264333,4
FP1-081,2023-03-20,3.0509037840774864,4
FP1-081,2023-03-27,2.5535356757030385,4
FP1-081,2023-04-03,2.763382589762715,4
FP1-081,2023-04-10,2.8743262097866156,4
FP1-081,2023-04-17,2.933318862315316,4
FP1-081,2023-04-24,2.9646197181180405,4
FP1-081,2023-05-01,3.4507461810153277,4
FP1-081,2023-05-08,4.178725147330316,4
FP1-081,2023-05-15,3.6250086699681168,4
FP1-081,2023-05-22,2.864577889978472,4
FP1-081,2023-05-29,3.861450657215288,4
FP1-081,2023-06-05,3.926987308851994,4
FP1-081,2023-06-12,3.4944704003216582,4
FP1-081,2023-06-19,3.730231968688222,4
FP1-081,2023-06-26,3.3896580462087793,4
FP1-081,2023-07-03,3.2076550654828213,4
FP1-081,2023-07-10,4.041527819019949,4
FP1-081,2023-07-17,4.02222411441224,4
FP1-081,2023-07-24,3.547236214474277,4
FP1-081,2023-07-31,3.757544273226716,4
FP1-081,2023-08-07,3.4058014626190225,4
FP1-081,2023-08-14,3.6819018485881982,4
FP1-081,2023-08-21,3.3646561257735534,4
FP1-081,2023-08-28,3.6599625329632244,4
FP1-081,2023-09-04,4.283546171134266,4
FP1-081,2023-09-11,3.6873991941818014,4
FP1-081,2023-09-18,3.832233954872502,4
FP1-081,2023-09-25,3.910119786019854,4
FP1-081,2023-10-02,3.951846913605328,4
FP1-081,2023-10-09,4.437111631497101,4
FP1-081,2023-10-16,3.7724608180709267,4
FP1-081,2023-10-23,4.801281197734301,4
FP1-081,2023-10-30,6.288904054714517,4
FP1-081,2023-11-06,5.22630715189711,4
FP1-081,2023-11-13,4.662491931503696,4
FP1-081,2023-11-20,4.817469179527522,4
FP1-081,2023-11-27,5.8194999100043265,4
FP1-081,2023-12-04,5.4430510529293645,4
FP1-081,2023-12-11,5.240181794832527,4
FP1-081,2023-12-18,14.217013914869383,4
FP1-081,2023-12-25,12.52883060790712,4
FP1-082,2023-01-02,7.033970385210913,4
FP1-082,2023-01-09,6.77789503900383,4
FP1-082,2023-01-16,6.832389382019319,4
FP1-082,2023-01-23,6.874312840640142,4
FP1-082,2023-01-30,5.913704288063364,4
FP1-082,2023-02-06,4.24309013945696,4
FP1-082,2023-02-13,3.8283280766618457,4
FP1-082,2023-02-20,2.5270455295369736,4
FP1-082,2023-02-27,1.5958189128899225,4
FP1-082,2023-03-06,1.0035919066710508,4
FP1-082,2023-03-13,0.632837132471485,4
FP1-082,2023-03-20,1.1152553006479637,4
FP1-082,2023-03-27,0.733930238819144,4
FP1-082,2023-04-03,0.48185071053204287,4
FP1-082,2023-04-10,0.3151652062517968,4
FP1-082,2023-04-17,0.890055953556958,4
FP1-082,2023-04-24,5.047686489540731,4
FP1-082,2023-05-01,5.958060876231318,4
FP1-082,2023-05-08,6.40910140673648,4
FP1-082,2023-05-15,9.732156684838696,4
FP1-082,2023-05-22,9.388805558311972,4
FP1-082,2023-05-29,9.655137134027447,4
FP1-082,2023-06-05,8.554209975108446,4
FP1-082,2023-06-12,9.546721691630694,4
FP1-082,2023-06-19,9.733198579037719,4
FP1-082,2023-06-26,9.028704825430776,4
FP1-082,2023-07-03,8.205516998352934,4
FP1-082,2023-07-10,8.528782381939445,4
FP1-082,2023-07-17,8.719229339836923,4
FP1-082,2023-07-24,8.42875705934245,4
FP1-082,2023-07-31,8.255295953540438,4
FP1-082,2023-08-07,9.761400454731332,4
FP1-082,2023-08-14,8.656349909976978,4
FP1-082,2023-08-21,8.397159623256899,4
FP1-082,2023-08-28,7.841451693148263,4
FP1-082,2023-09-04,9.087713052739918,4
FP1-082,2023-09-11,9.448392655837251,4
FP1-082,2023-09-18,8.488696124975926,4
FP1-082,2023-09-25,7.508426477762638,4
FP1-082,2023-10-02,8.096653467366867,4
FP1-082,2023-10-09,8.059098372987181,4
FP1-082,2023-10-16,8.81112050128796,4
FP1-082,2023-10-23,8.4969705654798,4
FP1-082,2023-10-30,8.691795704670843,4
FP1-082,2023-11-06,8.424599960984175,4
FP1-082,2023-11-13,8.258179272617108,4
FP1-082,2023-11-20,8.54648445358584,4
FP1-082,2023-11-27,8.335052224391472,4
FP1-082,2023-12-04,10.523390427353718,4
FP1-082,2023-12-11,9.922706308228467,4
FP1-082,2023-12-18,9.193643675558668,4
FP1-082,2023-12-25,8.741133397671371,4
FP1-083,2023-01-02,6.571173003536763,4
FP1-083,2023-01-09,5.793893989505,4
FP1-083,2023-01-16,5.397466356260438,4
FP1-083,2023-01-23,5.200272721782723,4
FP1-083,2023-01-30,5.594676855156176,4
FP1-083,2023-02-06,5.302698683883563,4
FP1-083,2023-02-13,5.644674227149972,4
FP1-083,2023-02-20,5.329213798726939,4
FP1-083,2023-02-27,5.6572457307308115,4
FP1-083,2023-03-06,5.824861500014023,4
FP1-083,2023-03-13,6.894040388840767,4
FP1-083,2023-03-20,6.946092943460543,4
FP1-083,2023-03-27,6.481877821983484,4
FP1-083,2023-04-03,6.735623070515071,4
FP1-083,2023-04-10,6.864721216842174,4
FP1-083,2023-04-17,6.930876066948177,4
FP1-083,2023-04-24,7.948921757576932,4
FP1-083,2023-05-01,9.495291394567207,4
FP1-083,2023-05-08,9.761649132747372,4
FP1-083,2023-05-15,10.404122896089063,4
FP1-083,2023-05-22,10.712369946461015,4
FP1-083,2023-05-29,10.345356196715667,4
FP1-083,2023-06-05,8.634595517649652,4
FP1-083,2023-06-12,7.763964709912614,4
FP1-083,2023-06-19,7.890660168097311,4
FP1-083,2023-06-26,6.894415129040408,4
FP1-083,2023-07-03,6.950617732349796,4
FP1-083,2023-07-10,7.499768556860707,4
FP1-083,2023-07-17,7.238784804559635,4
FP1-083,2023-07-24,6.068716295611036,4
FP1-083,2023-07-31,6.031664889347027,4
FP1-083,2023-08-07,6.537578257176951,4
FP1-083,2023-08-14,6.257688852935451,4
FP1-083,2023-08-21,5.6010709691384095,4
FP1-083,2023-08-28,6.842640886906963,4
FP1-083,2023-09-04,6.408056113592316,4
FP1-083,2023-09-11,6.198398635997251,4
FP1-083,2023-09-18,6.609996678659035,4
FP1-083,2023-09-25,6.297483824047684,4
FP1-083,2023-10-02,7.1691375977345615,4
FP1-083,2023-10-09,7.5973514212422115,4
FP1-083,2023-10-16,3.8324904391343027,4
FP1-083,2023-10-23,7.1594005376203,4
FP1-083,2023-10-30,8.898335971121735,4
FP1-083,2023-11-06,9.915067976370304,4
FP1-083,2023-11-13,11.445907841157808,4
FP1-083,2023-11-20,12.231419000601274,4
FP1-083,2023-11-27,12.117346446708602,4
FP1-083,2023-12-04,11.571044359117396,4
FP1-083,2023-12-11,10.320985332095168,4
FP1-083,2023-12-18,11.1357352037684,4
FP1-083,2023-12-25,10.110395957321058,4
FP1-084,2023-01-02,7.408212933281514,4
FP1-084,2023-01-09,7.446168193906933,4
FP1-084,2023-01-16,7.517809448665549,4
FP1-084,2023-01-23,7.488975182971028,4
FP1-084,2023-01-30,7.525427986913472,4
FP1-084,2023-02-06,7.477714873978117,4
FP1-084,2023-02-13,7.515481892130942,4
FP1-084,2023-02-20,7.58003184552237,4
FP1-084,2023-02-27,7.547908256622742,4
FP1-084,2023-03-06,7.500630953595353,4
FP1-084,2023-03-13,7.643224478974993,4
FP1-084,2023-03-20,7.9479227107786325,4
FP1-084,2023-03-27,7.926912986308941,4
FP1-084,2023-04-03,7.889865644471761,4
FP1-084,2023-04-10,7.909044483345744,4
FP1-084,2023-04-17,7.860553862205279,4
FP1-084,2023-04-24,7.856203019311747,4
FP1-084,2023-05-01,7.851402084223608,4
FP1-084,2023-05-08,8.022378036277578,4
FP1-084,2023-05-15,8.075291827267794,4
FP1-084,2023-05-22,8.097443362406466,4
FP1-084,2023-05-29,8.11068859026359,4
FP1-084,2023-06-05,8.104447935495736,4
FP1-084,2023-06-12,8.08361090898657,4
FP1-084,2023-06-19,8.127708249825686,4
FP1-084,2023-06-26,8.166049718468892,4
FP1-084,2023-07-03,8.240458793246523,4
FP1-084,2023-07-10,8.22626038682007,4
FP1-084,2023-07-17,8.270346717604204,4
FP1-084,2023-07-24,8.338873614352584,4
FP1-084,2023-07-31,8.407474505090201,4
FP1-084,2023-08-07,8.38563055823505,4
FP1-084,2023-08-14,8.422012959088402,4
FP1-084,2023-08-21,8.453499154517877,4
FP1-084,2023-08-28,8.276958135058065,4
FP1-084,2023-09-04,8.283396582874417,4
FP1-084,2023-09-11,8.30072007284877,4
FP1-084,2023-09-18,8.298713804813731,4
FP1-084,2023-09-25,8.336531529535694,4
FP1-084,2023-10-02,8.396362103704561,4
FP1-084,2023-10-09,8.453019533761909,4
FP1-084,2023-10-16,8.643556724967263,4
FP1-084,2023-10-23,8.794082382079448,4
FP1-084,2023-10-30,8.899148153730605,4
FP1-084,2023-11-06,8.91339608568326,4
FP1-084,2023-11-13,8.923779561832593,4
FP1-084,2023-11-20,8.966564880128182,4
FP1-084,2023-11-27,9.009897804747183,4
FP1-084,2023-12-04,9.036138012195229,4
FP1-084,2023-12-11,9.292689859432992,4
FP1-084,2023-12-18,9.362658994610587,4
FP1-084,2023-12-25,9.400279545959165,4
FP1-085,2023-01-02,15.243377035142354,4
FP1-085,2023-01-09,17.116475156608203,4
FP1-085,2023-01-16,15.62130841090796,4
FP1-085,2023-01-23,10.847751427945152,4
FP1-085,2023-01-30,6.236977535901254,4
FP1-085,2023-02-06,3.832078369644108,4
FP1-085,2023-02-13,5.002614324992606,4
FP1-085,2023-02-20,3.4434297826792934,4
FP1-085,2023-02-27,2.68413089739434,4
FP1-085,2023-03-06,2.3259283861060522,4
FP1-085,2023-03-13,3.1980221368069413,4
FP1-085,2023-03-20,3.0950933496572897,4
FP1-085,2023-03-27,3.56544957096317,4
FP1-085,2023-04-03,3.271620937550346,4
FP1-085,2023-04-10,3.1306288237316098,4
FP1-085,2023-04-17,4.100624292950847,4
FP1-085,2023-04-24,3.52989054784633,4
FP1-085,2023-05-01,2.737611243970825,4
FP1-085,2023-05-08,2.3540657543253394,4
FP1-085,2023-05-15,4.245481862739078,4
FP1-085,2023-05-22,3.598729032227487,4
FP1-085,2023-05-29,3.2910178734876228,4
FP1-085,2023-06-05,2.6245615830278983,4
FP1-085,2023-06-12,2.3030971606764568,4
FP1-085,2023-06-19,2.1471350565995486,4
FP1-085,2023-06-26,1.0381345013275085,4
FP1-085,2023-07-03,2.049735995376678,4
FP1-085,2023-07-10,2.0241467631311663,4
FP1-085,2023-07-17,2.5265390592581243,4
FP1-085,2023-07-24,3.285983561338164,4
FP1-085,2023-07-31,4.356519278759633,4
FP1-085,2023-08-07,5.225397657085622,4
FP1-085,2023-08-14,3.3792893035780915,4
FP1-085,2023-08-21,5.361888566452392,4
FP1-085,2023-08-28,4.2804793203244795,4
FP1-085,2023-09-04,3.2971435979758406,4
FP1-085,2023-09-11,4.169503621190772,4
FP1-085,2023-09-18,4.317978118884681,4
FP1-085,2023-09-25,6.1287096390209745,4
FP1-085,2023-10-02,4.257520366801454,4
FP1-085,2023-10-09,7.113112991381261,4
FP1-085,2023-10-16,3.2123280989510863,4
FP1-085,2023-10-23,3.1324659456706194,4
FP1-085,2023-10-30,7.708604312427438,4
FP1-085,2023-11-06,2.8444718569601806,4
FP1-085,2023-11-13,3.8780180966719247,4
FP1-085,2023-11-20,26.067798152881426,4
FP1-085,2023-11-27,12.078982602506862,4
FP1-085,2023-12-04,17.54725616646148,4
FP1-085,2023-12-11,17.997446717024985,4
FP1-085,2023-12-18,12.328470286918783,4
FP1-085,2023-12-25,7.039967603593658,4
FP1-086,2023-01-02,7.044704867607891,4
FP1-086,2023-01-09,6.692593518780375,4
FP1-086,2023-01-16,6.467215528880946,4
FP1-086,2023-01-23,6.639755242758581,4
FP1-086,2023-01-30,6.4329703707896,4
FP1-086,2023-02-06,6.615952376793314,4
FP1-086,2023-02-13,6.096878763106945,4
FP1-086,2023-02-20,5.738927308036881,4
FP1-086,2023-02-27,5.824891798171731,4
FP1-086,2023-03-06,5.8814680526346015,4
FP1-086,2023-03-13,5.595431376398333,4
FP1-086,2023-03-20,5.727113424951911,4
FP1-086,2023-03-27,6.136452168239161,4
FP1-086,2023-04-03,5.771876000393969,4
FP1-086,2023-04-10,6.163802327190333,4
FP1-086,2023-04-17,6.1110476110021965,4
FP1-086,2023-04-24,5.75910695926714,4
FP1-086,2023-05-01,6.151476708285092,4
FP1-086,2023-05-08,6.4213744802771515,4
FP1-086,2023-05-15,6.605660164308218,4
FP1-086,2023-05-22,6.733548977318714,4
FP1-086,2023-05-29,7.142985239052602,4
FP1-086,2023-06-05,8.106823414856017,4
FP1-086,2023-06-12,9.186361243272422,4
FP1-086,2023-06-19,10.340555047106584,4
FP1-086,2023-06-26,9.799332675158379,4
FP1-086,2023-07-03,9.876011196389937,4
FP1-086,2023-07-10,9.920081406620286,4
FP1-086,2023-07-17,9.948749550176064,4
FP1-086,2023-07-24,10.33816528673006,4
FP1-086,2023-07-31,10.58541508243115,4
FP1-086,2023-08-07,10.367810629903827,4
FP1-086,2023-08-14,10.970749879602053,4
FP1-086,2023-08-21,10.611461932475219,4
FP1-086,2023-08-28,10.386856420564603,4
FP1-086,2023-09-04,10.245597261820995,4
FP1-086,2023-09-11,9.786017356768781,4
FP1-086,2023-09-18,10.232573631411194,4
FP1-086,2023-09-25,9.781990085470706,4
FP1-086,2023-10-02,9.862107462908053,4
FP1-086,2023-10-09,9.912408675746597,4
FP1-086,2023-10-16,9.578734771433705,4
FP1-086,2023-10-23,9.366774908034452,4
FP1-086,2023-10-30,9.598642618867553,4
FP1-086,2023-11-06,9.380266407790941,4
FP1-086,2023-11-13,8.503880466431156,4
FP1-086,2023-11-20,8.31387774181468,4
FP1-086,2023-11-27,8.196015133665664,4
FP1-086,2023-12-04,7.747362288221127,4
FP1-086,2023-12-11,8.582051498921285,4
FP1-086,2023-12-18,8.369091025108299,4
FP1-086,2023-12-25,7.8692954499453105,4
FP1-087,2023-01-02,4.33190894309248,4
FP1-087,2023-01-09,3.7792362478066672,4
FP1-087,2023-01-16,3.87234734030035,4
FP1-087,2023-01-23,4.327976299330989,4
FP1-087,2023-01-30,3.794593744499042,4
FP1-087,2023-02-06,3.4720506928886468,4
FP1-087,2023-02-13,4.087290929472796,4
FP1-087,2023-02-20,3.6523915419082993,4
FP1-087,2023-02-27,3.7913385596960096,4
FP1-087,2023-03-06,3.874605488654974,4
FP1-087,2023-03-13,3.525591732280737,4
FP1-087,2023-03-20,3.71490265631038,4
FP1-087,2023-03-27,4.225780100742834,4
FP1-087,2023-04-03,3.739107556108376,4
FP1-087,2023-04-10,6.189877599262349,4
FP1-087,2023-04-17,5.702271586600773,4
FP1-087,2023-04-24,4.676587954472925,4
FP1-087,2023-05-01,4.421488525905297,4
FP1-087,2023-05-08,3.879554358537524,4
FP1-087,2023-05-15,4.679457370147799,4
FP1-087,2023-05-22,4.054934212852721,4
FP1-087,2023-05-29,4.034528431891829,4
FP1-087,2023-06-05,5.129899309871837,4
FP1-087,2023-06-12,4.711745701534855,4
FP1-087,2023-06-19,5.553041815104583,4
FP1-087,2023-06-26,5.3482159040804715,4
FP1-087,2023-07-03,5.587181289562378,4
FP1-087,2023-07-10,5.3719763208917755,4
FP1-087,2023-07-17,5.601829129857019,4
FP1-087,2023-07-24,6.113961519892193,4
FP1-087,2023-07-31,3.9307986556549843,4
FP1-087,2023-08-07,5.357097524369592,4
FP1-087,2023-08-14,6.252568930349835,4
FP1-087,2023-08-21,9.107928441587152,4
FP1-087,2023-08-28,9.491131492272507,4
FP1-087,2023-09-04,10.960376145203378,4
FP1-087,2023-09-11,10.975950591970618,4
FP1-087,2023-09-18,12.22956902435179,4
FP1-087,2023-09-25,12.986967376886822,4
FP1-087,2023-10-02,11.753278786115345,4
FP1-087,2023-10-09,10.653762408522478,4
FP1-087,2023-10-16,10.391358804740092,4
FP1-087,2023-10-23,8.99683346921856,4
FP1-087,2023-10-30,8.571920064451836,4
FP1-087,2023-11-06,8.332167207955326,4
FP1-087,2023-11-13,8.610386129666292,4
FP1-087,2023-11-20,7.9409831644298325,4
FP1-087,2023-11-27,8.380960513515777,4
FP1-087,2023-12-04,8.223807453652089,4
FP1-087,2023-12-11,7.719023330563518,4
FP1-087,2023-12-18,7.41990004935348,4
FP1-087,2023-12-25,8.482258738710447,4
FP1-088,2023-01-02,5.046919825700244,4
FP1-088,2023-01-09,5.0278840665536455,4
FP1-088,2023-01-16,5.825214444215936,4
FP1-088,2023-01-23,5.896262890723818,4
FP1-088,2023-01-30,3.991690347051291,4
FP1-088,2023-02-06,2.090698667028537,4
FP1-088,2023-02-13,2.5397036569011897,4
FP1-088,2023-02-20,1.3767546432531796,4
FP1-088,2023-02-27,0.7180473859922086,4
FP1-088,2023-03-06,0.3699554640411855,4
FP1-088,2023-03-13,0.19343946087309355,4
FP1-088,2023-03-20,1.0344303998848388,4
FP1-088,2023-03-27,0.5581029505550507,4
FP1-088,2023-04-03,0.3018817871679165,4
FP1-088,2023-04-10,0.6220517925034255,4
FP1-088,2023-04-17,1.2548961603852016,4
FP1-088,2023-04-24,7.3915275726472585,4
FP1-088,2023-05-01,6.457198301911173,4
FP1-088,2023-05-08,6.230640296942447,4
FP1-088,2023-05-15,6.119151576130396,4
FP1-088,2023-05-22,6.537790005503293,4
FP1-088,2023-05-29,6.757760117424724,4
FP1-088,2023-06-05,6.873091353787533,4
FP1-088,2023-06-12,8.379705381627133,4
FP1-088,2023-06-19,7.2425607606203934,4
FP1-088,2023-06-26,6.663838219870274,4
FP1-088,2023-07-03,3.4265242076015965,4
FP1-088,2023-07-10,4.719985207473009,4
FP1-088,2023-07-17,5.74332390310835,4
FP1-088,2023-07-24,6.761104100246111,4
FP1-088,2023-07-31,6.873891339625379,4
FP1-088,2023-08-07,7.390364782273389,4
FP1-088,2023-08-14,7.673964224418882,4
FP1-088,2023-08-21,10.695940930433789,4
FP1-088,2023-08-28,9.374444812077385,4
FP1-088,2023-09-04,10.568297370340556,4
FP1-088,2023-09-11,9.413954302264125,4
